conv_id,turn_id,role,text,speaker_id,duration_min
486,2,seller,Oh okay cool I can hear you now,1,7.747
486,3,buyer,Uh I know you are a sailor,0,7.747
486,4,seller,Yes,1,7.747
486,5,buyer,Yeah I like your property and I want to offer you my price I want to buy eurostat oppressive Uh 200 does it Don't laugh,0,7.747
486,6,seller,"Mm I'm afraid that's below what I'm what I'm looking for Uh my asking price for the house is 260,000 But maybe we can come we can negotiate as some middle point",1,7.747
486,7,buyer,"Yeah After I consider all the houses around your property Uh I realized that the one with the highest press for Go to $30 to $30,000 And they have the same characteristics with viewers",0,7.747
486,8,seller,Yes So there is the same square footage but the house that I'm selling uh it comes fully furnished so you wouldn't have to buy new furniture and all that when you move in So the reason the houses that somewhat of a higher price point is because it's very close to uh important things in town and uh it comes with all of the furniture and the appliances that come inside of it Which is not TRUE of all the houses in the area,1,7.747
486,9,buyer,"Also a tie around your places of all the inside are furnished Uh They are also proximity to the restaurant Uh very nice It's very short You can just have a walk in the scandal these places Uh I think I can just because I don't want to lose this opportunity I was I can raise my price to 200 $210,000 How can you see that",0,7.747
486,10,seller,"Mm I won't be able to go as low as that I'm afraid now The houses in the area are very similar to mine but none of them have been on the market for a long time This house that I'm selling is the only one in the area that's been on sale for a long time I can go maybe as low as 240,000",1,7.747
486,11,buyer,"Yeah You still you still present me I was very high You see I just told you that the the highest the Cost of a nose in your area with the same characteristics as she was is going at $2.30 Now let's let's negotiate this Right now I have Raise My Price to $210,000 Mhm You make the reason why you are pressing probably so high I can add my press two 200 $20 $220 Mm",0,7.747
486,12,seller,"Here's what I can do I can I can sell the house to you at the selling price of other houses of similar square footage So I can do 235,000",1,7.747
486,13,buyer,"Uh $235,000 No you still you are probably so exorbitantly high What now Because you are about to buy and you see it has been a long time for such announced to be sold Uh So I wish you can consider my Price and just reduced to $225,000",0,7.747
486,14,seller,"Mm 225 He said Yeah Well mm So the there's a house on the market of of similar square footage going for 233,000 Yeah Would you be able to agree to that since it's uh same square footage in the same area Yeah",1,7.747
486,15,buyer,You see I have seen a nose which have the same person who do us and almost with the same uh assuming do every everything and the orchestra starts inside the house The recreation want Yeah all they come with 200 and $213 $230,0,7.747
486,16,seller,"Yes but they don't have the same square footage The my house is uh 1,846 square feet And houses of similar square footage are between 230 and 235,000 So that that's the only price range that I'm able to consider because of the square footage of the house",1,7.747
486,17,buyer,You see 200 How many square,0,7.747
486,18,seller,"So the so the house that I'm selling is 1840 square feet or a little bit more than that Um so I'm selling it based off of the square footage of other houses that are in the area which is between 230 and 235,000",1,7.747
486,19,buyer,"Oh no let's I can see actually there's a point there but now I can't go beyond Uh $225,000 How can you consider me Is your customer",0,7.747
486,20,seller,"Mm Well it's tough because I Are you sure you can do 230,000 We can settle on that It's fair for the square footage and it's still below what the house is supposed to sell for",1,7.747
486,21,buyer,"Uh Let if uh if I can go if I can go for a loan and maybe I have $2,000 and I'll give you 200 and 227 $1,000",0,7.747
486,22,seller,227,1,7.747
486,23,buyer,"$1,000 So I think that is a nice present This reason they were praised the both of us Mm Yeah",0,7.747
486,24,seller,"Okay I can do 227,000",1,7.747
505,0,buyer,"Oh yeah okay now now we're recording Both are recorded Cool So uh should we get started I am the fire Uh I really liked the tour of this house and I'm willing to make an offer However uh the asking price I believe is a little bit too high So would you be willing to accept something That is more along the lines of uh $220,000 Um",0,5.784
505,1,seller,"Well I'm glad that you found the house enjoyable I think that considering that this house is one of the nicest houses in the centennial park area I would like to offer it at a higher price Um So perhaps sat around like 23 $230,000",1,5.784
505,2,buyer,Uh My problem with that is that the house is the other listings in the area have been you know touring a lot of places and a lot of the other equally comparably nice places in the area are listed for lower prices and there are also a lot bigger than this place So I was just wondering why this one in particular has such a high price If the uh square footage is so much less than the other listings,0,5.784
505,3,seller,Um This was because it's been a few months or like several months since um the last house was sold in this area in general And so that's why I'm asking for price that's a bit higher,1,5.784
505,4,buyer,"No Oh I see Well uh that um uh look I am interested and willing to buy the house but um in order to in order to do that I need need uh to meet you at a price that's just a little bit lower I'd be willing to up it to um 200 And $25,000 Um uh Maybe uh with something like that then um it can kind of I can take the house off your hands You will sell a house in the area but also um I will be paying for uh something that is a little bit smaller than some of the other places in the area that are cheaper and a lot larger",0,5.784
505,5,seller,"Mhm Um While would 220 maybe like seven I was in work for you then Um I do really believe that considering that I started with an asking price of $240,000 Um And the fact that this house has been uh more favourably priced and in a few months since like any house was sold in this area I don't think I would be able to go under 227",1,5.784
505,6,buyer,"I'm just not sure I can because I'm a little bit worried because this house was built in 1947 So that was that was a pretty long time ago And uh and so I'm sure that I'm going to be having to do some renovations when I buy the place And I want to help you out I want to take this house off your hands but I can't I can't really go above uh 225,000 because I'm going to be having to put so much money and work into renovating this place and making sure that it's up to date Uh But I think that 25,000 our Children 25,000 would be a good price And you still would be selling it above some of the other places uh at a price above some of the other places in the area",0,5.784
505,7,seller,"Uh huh considering that it's built um 1947 the house still does have um amenities that are pretty renovated So we have finished hardwood floors um In addition the um the house is newly decorated uh and the outside the house has been updated The brick has been updated as well as the land sleeping So Would perhaps 200 maybe 65,000 were clean",1,5.784
505,8,buyer,You mean 226,0,5.784
505,9,seller,Oh yeah Wait Few 100 and 26,1,5.784
505,10,buyer,Uh That that works That works great for me That that sounds good,0,5.784
507,0,buyer,Hello Well can you um can you say that again I can't hear you Hello Oh hello I can hear you know High Um Are we're being recorded right,0,6.129
507,1,seller,Yes I think both people have,1,6.129
507,2,buyer,"Perfect Oh yeah okay now now we're recording Both are recorded Cool So uh should we get started I am the fire Ah I really liked the tour of this house Yeah And I'm willing to make an offer However uh the asking price I believe is a little bit too high So would you be willing to accept something That is more along the lines of uh $220,000",0,6.129
507,3,seller,"Mm wow I'm glad that you found the house enjoyable I think that considering that this house is one of the nice houses in the centennial park area I would like who offer it at a higher price Um So perhaps sat around like 23 $230,000",1,6.129
507,4,buyer,Uh My problem with that is that the house is the other listings in the area have been you know touring a lot of places and a lot of the other equally comparably nice places in the area are listed for lower prices and there are also a lot bigger than this place So I was just wondering why this one in particular has such a high price If the uh square footage is so much less than the other listings,0,6.129
507,5,seller,This was because it's been a few months or like several months since um the last house was sold in this area in general And so that's why I'm asking for a price that's a bit higher,1,6.129
507,6,buyer,"Oh I see Well uh that um uh look I am interested and willing to buy the house but um in order to in order to do that I need need uh to meet you at a price that's just a little bit lower I'd be willing to up it to um 200 And $25,000 Um uh Maybe uh with something like that then um it can kind of I can take the house off your hands You will sell a house in the area but also um I will be paying for uh something that is a little bit smaller than some of the other places in the area that are cheaper and a lot larger",0,6.129
507,7,seller,"Mhm Um While would 220 maybe like seven I was in work for you then I really really believe that considering that I started with an asking price of $240,000 Um And the fact that this house has been uh more favourably priced and in a few months since like any house was sold in this area I don't think And be able to go under 227",1,6.129
507,8,buyer,"I'm just not sure I can because I'm a little bit worried because this house was built in 1947 So that was that was a pretty long time ago And uh and so I'm sure that I'm going to be having to do some renovations when I buy the place and I want to help you out I want to take this house off your hands but I can't I can't really go above uh 225,000 because I'm going to be having to put so much money and work into renovating this place and making sure that it's up to date Uh But I think that 25,000 our Children 25,000 would be a good price and you still would be selling it above some of the other places uh at a price above some of the other places in the area",0,6.129
507,9,seller,"Uh huh Considering that it's built um 1947 the house still does have um amenities that are pretty renovated So we have finished hardwood floors Um In addition the um the house is newly decorated and the outside the house has been updated The brick has been updated as well as the landscaping So Would perhaps 200 maybe 65,000 were clean",1,6.129
507,10,buyer,You mean 226,0,6.129
507,11,seller,Oh yeah Wait 226,1,6.129
507,12,buyer,Uh That that works That works great for me,0,6.129
508,0,seller,Oh can you hear me,1,3.082
508,1,buyer,Oh sorry was muted Hello Hi,0,3.082
508,2,seller,um So you're looking to buy my house correct,1,3.082
508,3,buyer,"Yes I am definitely interested in buying your house Um Yeah so uh I wanted to start off by saying that I'm hoping to spend Around $215,000 I think I can spend a little bit more but not too much more Um And I think that's a fair asking price um Compared some of the other houses in the neighborhood",0,3.082
508,4,seller,Yeah unfortunately that's going to be a little low for me Um Some of those houses haven't sold super recently so their prices are not completely accurate and I do think that that to 40 is pretty fair but I would be able to budge a little bit anyways mm,1,3.082
508,5,buyer,Well I'm a little bit concerned about the house being built in 1947 Uh I'm thinking that I should be able to pay a little bit less because of its age because I'm probably going to need to update a lot of the facilities in the house um definitely Uh That's gonna cost a lot of money I'm sure So can you uh bring the price down from 2:40 a little bit uh for that reason,0,3.082
508,6,seller,yeah I mean it has been newly decorated um and it's in pretty good condition as well it has a pretty fabulous location Um I could bring it down A couple 1000 for sure but you're at 215 which is pretty far away from that to 40,1,3.082
508,7,buyer,Okay so uh what if I bump it up 2 25 It's closer to the area of a house in the neighborhood that sold for around 233 and a 1000 Um But I'm really concerned about the plumbing in the house definitely like to cook a lot and I'm afraid of clogging drains uh in the kitchen and things like that,0,3.082
508,8,seller,For sure I can totally understand that What about so yeah you went up a bit What about like 2 33 to match that offer that you were just referencing Um And that brings it down from what I'm looking for But does give that extra like 7000 or so that you could use to um remember some of the plumbing and it does have that really nice large eat in kitchen That would be great for your cooking desires,1,3.082
508,9,buyer,Um How about we split the difference I proposed to 25 You proposed to 33 and we uh stop at 2:30,0,3.082
508,10,seller,Sure God sounds great,1,3.082
690,0,buyer,Hello Are you there,0,13.684
690,1,seller,Yeah,1,13.684
690,2,buyer,Yeah,0,13.684
690,3,seller,I'm here Just give me a second please,1,13.684
690,4,buyer,Okay Yeah,0,13.684
690,5,seller,Yeah I'm good,1,13.684
690,6,buyer,Okay So should we start,0,13.684
690,7,seller,Yeah Sure,1,13.684
690,8,buyer,Okay you can leave yourself on mutism Um Okay so I am interested in buying your house and I see that you listed it for 240 K Um I am going to offer you a price of 2 10 K To start with And because start negotiating for America's Yeah,0,13.684
690,9,seller,Uh huh,1,13.684
690,10,buyer,So I see,0,13.684
690,11,seller,Mhm,1,13.684
690,12,buyer,all the other houses with comparable square footage and I mean the square footage of this house is 1846 And the other house with the closest square footage 1875 has listed for 233 case I don't see why I should Even go for 2 40 k,0,13.684
690,13,seller,Yeah that that's because did you look at the amenities We've got hardwood floors two fireplaces Uh It's newly decorated there's a large kitchen uh and if you look outside you know there's landscaping there's a big garage for 2.5 cars Um There's a lot of cool stuff to do in the area and you're where we live so and 2 40 I think it's a really good deal,1,13.684
690,14,buyer,Yeah,0,13.684
690,15,seller,Um just to let you know this house was originally selling it to 60 but at that time and I did get offers it to 60 but I chose not to sell Uh So 240s only because,1,13.684
690,16,buyer,I mean,0,13.684
690,17,seller,I'm,1,13.684
690,18,buyer,if,0,13.684
690,19,seller,trying,1,13.684
690,20,buyer,you chose,0,13.684
690,21,seller,to,1,13.684
690,22,buyer,not to sell that's that's your decision,0,13.684
690,23,seller,Yeah for sure I mean I didn't want to sell at that time because I got an offer but I was I was living in it but,1,13.684
690,24,buyer,Right,0,13.684
690,25,seller,"now I want to sell so I wanna get rid of it quickly and which is why I'm I have the 20,000 this town but to 60 was a very fair evaluation and I continue to stick to its I think too far He's a great deal",1,13.684
690,26,buyer,Well if you really want to sell it at this point the only offer I'm able to give is I can go as high as 2 20K But that's the highest that I am able to offer you,0,13.684
690,27,seller,Yeah,1,13.684
690,28,buyer,And I understand,0,13.684
690,29,seller,to 20 years Mhm,1,13.684
690,30,buyer,I understand all the amenities But if you I'm looking at other houses as well and for a comparable square footage and they also have similar amenities and for a comparable square footage I mean they're going as high as 2:30K So I don't know if you want to lower to 2:30 K,0,13.684
690,31,seller,No I I definitely know what what's in the other houses I've had a look at them they're all my neighbors I I know that I'm good friends with them Uh And,1,13.684
690,32,buyer,I have also,0,13.684
690,33,seller,definitely,1,13.684
690,34,buyer,reported the house or so,0,13.684
690,35,seller,yeah,1,13.684
690,36,buyer,I,0,13.684
690,37,seller,the amenities are very very different You're right on the square footage but square footage is not the only thing that matters It's what's inside the house Uh What's around the house Uh And minds one of the nicest houses in the neighborhood So I still think too far is a great deal,1,13.684
690,38,buyer,okay I understand they're your neighbors But as a buyer I have also gone and seen these houses and They have for me they have the amenities that I am looking for Um and I am interested in buying your house I mean I appreciate that it's built in 1947 And so it has like good grounds So I am interested in buying the house But I am just trying to negotiate with you so that I can buy it at a comparable price as the other houses listed because I can easily go to them as well,0,13.684
690,39,seller,Well they're not for sale I mean the prices that you see listed is basically the prices but they're not really selling right now are they They're living in these houses My neighbors live in these homes and they're not selling it made and so on So if you want to come to the super nice area in in central uh minds the nicest house in the area and I'm the one that's selling and I'm selling it a very Reasonable price Like I could easily set to 50 or to 60 But I wanna move the house on and and and get on with my life as well So I'm going to 40 to 40 is a great deal for both of us It's win win really,1,13.684
690,40,buyer,I am so sorry but I cannot give you 2 40 I mean like I said earlier if you are if you're really looking to buy the house right now I'm giving you a really good offer I said I will go up to 2 30 That's only 10-K Lower than what you're asking And if you really want to move on with your life this is a really good price and I am not,0,13.684
690,41,seller,No,1,13.684
690,42,buyer,necessary,0,13.684
690,43,seller,I,1,13.684
690,44,buyer,I don't really go ahead,0,13.684
690,45,seller,yeah go ahead Please finish,1,13.684
690,46,buyer,I I'm not looking to like move in immediately But if you are if you're looking to sell this house at this point I think I'm giving you a very good offer,0,13.684
690,47,seller,Yeah It's a it's a it's a good offer for sure But you know uh I have to think and I think I think you'll also notice that my house has been newly decorated So I put a log into the,1,13.684
690,48,buyer,Yeah,0,13.684
690,49,seller,into the renovations I put more than 50 grand into the renovations I did all the hardwood floors the landscaping all that is new the closet So I spent a lot of money as well Uh This stuff is hard to uh do and because it's all new you don't have to like renovated or spend a single dollar more Uh it's the 2 40 then you move right in and it probably lasts for a really long time until you spend any more money on the place So I think that makes a big you've got to think about that part as well maybe you buy like my neighbor's home for 2 30 but then uh the place is pretty run down so you spend another 2030 grand on the phone flooring maybe 10 grand on the closet You don't have to do any of that with me So I think I think I'm giving you a great deal of too far It's it's really really hard for me to move because uh even at 2 40 I I basically get back what I put into the home but I'm okay with that because I want to move anything lower and I lose money on everything I've done so far It's hard for me to make sense,1,13.684
690,50,buyer,Okay I'm just trying to reach a negotiation here with you I cannot afford to go past 230 because I also have my own expenses um that I'm dealing with and um I appreciate all the amenities I am interested in the house Um I just cannot go any higher And I also like moving into this kind of neighborhood I have to think about um schooling for my kids and moving expenses a lot of things that I'm thinking about So I,0,13.684
690,51,seller,for,1,13.684
690,52,buyer,think,0,13.684
690,53,seller,sure But,1,13.684
690,54,buyer,if you can be more,0,13.684
690,55,seller,none,1,13.684
690,56,buyer,flexible with your asking price I don't think it's unreasonable to ask to go for lower than the asking price because usually asking prices are higher than um what what sellers expect to sell the house at,0,13.684
690,57,seller,Yeah I I agree with you So uh to the couple of points you made one is you know schooling and moving expenses I totally understand you have that but you would have that anyway Like even if you bought my neighbor's home like you say you still have the exact same expenses So those aren't really specific to my home What's special about my home is the fact that you don't have any of the other expenses you would have with my neighbors Like I said none of the renovation costs another repainting none of that And I think the most important thing is yes you're right Usually asking prices tend to be higher than the owner,1,13.684
690,58,buyer,Yeah,0,13.684
690,59,seller,actually wants and then they're willing to negotiate down My specific situation in this scenario is that I had a higher asking price is just that I need to move the house on because I have other plans Like I said I'm family I'm moving out of the country uh 240 is basically the house is priced to sell Um at 2:40 And and and it's very hard for me to drop down below that Just because like I said anything below even if I went to 35 I lose money on the whole thing So it's super hard for me to go under,1,13.684
690,60,buyer,Can I ask you do you have any other buyers lined up,0,13.684
690,61,seller,I do Yeah,1,13.684
690,62,buyer,Okay,0,13.684
690,63,seller,Right,1,13.684
690,64,buyer,I,0,13.684
690,65,seller,I,1,13.684
690,66,buyer,mean,0,13.684
690,67,seller,I have I have an offer on the on the home already,1,13.684
690,68,buyer,can I ask how much they're offering for the place,0,13.684
690,69,seller,Uh well usually I wouldn't reveal that but because you know I'm I'm interested in getting a deal done here I have an offer for 2:35,1,13.684
690,70,buyer,You haven't offered her to 35 So,0,13.684
690,71,seller,Mhm,1,13.684
690,72,buyer,if you want I can I can offer you a deal today for 2:30 and you don't have to spend any more time trying to find another buyer,0,13.684
690,73,seller,That offer is immediate as well It's an open offer but I'm trying to push that buyer to go to to 40 as well which is which is where the standoff is coming from I'm waiting on the,1,13.684
690,74,buyer,Mhm,0,13.684
690,75,seller,on the five K So uh You know like I you can understand why I can't do 2:30 when I have an offer for 2:35 But look I like you Uh if you can maybe like match the offer we can talk,1,13.684
690,76,buyer,Mhm,0,13.684
690,77,seller,because you know I I don't like you and I think I think you know this has been a good conversation I think uh at the end of the day I'm I I understand you've come up from your initial office so I need to move a little bit as well Um I tried to go from 2 35 to 40 with the other buyer and with you but if that's not gonna happen if 2 35 is the price I'd be willing to shake hands with you at that price But it has to be that,1,13.684
690,78,buyer,2,0,13.684
690,79,seller,2,1,13.684
690,80,buyer,35,0,13.684
690,81,seller,35,1,13.684
690,82,buyer,is here,0,13.684
690,83,seller,I think,1,13.684
690,84,buyer,Louis,0,13.684
690,85,seller,it's a great deal Yeah Yeah absolutely And I think it's a fantastic,1,13.684
690,86,buyer,the,0,13.684
690,87,seller,deal for,1,13.684
690,88,buyer,Yeah,0,13.684
690,89,seller,2:35 Like you're getting a steal but obviously,1,13.684
690,90,buyer,it would,0,13.684
690,91,seller,we've,1,13.684
690,92,buyer,still,0,13.684
690,93,seller,all,1,13.684
690,94,buyer,I,0,13.684
690,95,seller,got,1,13.684
690,96,buyer,would,0,13.684
690,97,seller,our,1,13.684
690,98,buyer,still,0,13.684
690,99,seller,stuff,1,13.684
690,100,buyer,want to negotiate lower because I am already I'm already 15K Over my over the budget that I have set for myself,0,13.684
690,101,seller,Okay,1,13.684
690,102,buyer,because as,0,13.684
690,103,seller,Yeah I totally get it Look I,1,13.684
690,104,buyer,yeah,0,13.684
690,105,seller,totally understand But you know I'm I'm way below at 2:35 I'm like 25 below 2-60 Um That I that I could get if I kept the home on the market But like I said I need to move this along I started to 40 and I'm sure that you know I haven't offered to 35 You you've come up to to 30 I'm sure I could get somewhere at 2:40 in the next like week or so But I don't want to wait Uh And I know you don't want to wait You like the place you'd like to take it I'd like to sell it to you I think 235 is a quick deal for both of us I feel like I'd be leaving some money on the table But I'm willing to do that if you are But I think to 35 is the price,1,13.684
690,106,buyer,Can I suggest to 32 so you can meet halfway,0,13.684
690,107,seller,we have met halfway,1,13.684
690,108,buyer,Yeah,0,13.684
690,109,seller,I was at 2 40 you were at 2 30 I am meeting you halfway,1,13.684
690,110,buyer,I think,0,13.684
690,111,seller,Honestly,1,13.684
690,112,buyer,I have I have moved more than you have at this point I mean I,0,13.684
690,113,seller,I mean,1,13.684
690,114,buyer,I,0,13.684
690,115,seller,that that's because the first offer was whatever the first offer was we weren't even talking about that amount right You also know that was a lowball offer to begin with So I'm not going to say that you moved more than I have Uh I mean you were at 2 20 I was 2 40 let's say And you moved 10-K I've moved Okay It hasn't been that different The fact is that your offer was a lot lower than it should have been And you know that as well you compared with my neighbor's place which goes,1,13.684
690,116,buyer,I did,0,13.684
690,117,seller,for like,1,13.684
690,118,buyer,I did for a reason,0,13.684
690,119,seller,2 33,1,13.684
690,120,buyer,because I'm comparing it to prices of similar homes that I understand you,0,13.684
690,121,seller,But,1,13.684
690,122,buyer,did renovations,0,13.684
690,123,seller,it's,1,13.684
690,124,buyer,but that was,0,13.684
690,125,seller,Yeah,1,13.684
690,126,buyer,your that was your prerogative and I and I appreciate the renovations,0,13.684
690,127,seller,I,1,13.684
690,128,buyer,But,0,13.684
690,129,seller,get,1,13.684
690,130,buyer,I was I was even like me and my family were really um into renovating places and making places become our own So we actually were interested in like doing our own renovations But thankfully we we were also busy with our jobs and we don't have to do that and I'm thankful that you have taken the time to,0,13.684
690,131,seller,yeah,1,13.684
690,132,buyer,renovate the space Um But again I once again I'm willing to make a deal with you and we only have a minute left um,0,13.684
690,133,seller,I know,1,13.684
690,134,buyer,due,0,13.684
690,135,seller,I,1,13.684
690,136,buyer,to its will,0,13.684
690,137,seller,mean look look think about it If you were in my place and you have an offer at 2 35 would you do to 32 like that That wouldn't make any sense The reason I didn't take the 2 35 was because I'm pushing for 2 40,1,13.684
690,138,buyer,Mhm,0,13.684
690,139,seller,but I would be absolutely crazy to go down from 2:35 when I have an open offer Um And I I genuinely think that you and your family will love the place like like you yourself know it's a beautiful place Um It's called the nicest amenities to 35 is a fantastic deal I could get more than too far if I waited on the market I'm not willing to wait 2:35 We have a minute I am happy to shake hands with you and take the deal if you are,1,13.684
690,140,buyer,Yeah,0,13.684
690,141,seller,to 35 but it's very very hard for me to move from That,1,13.684
690,142,buyer,Mhm I can't see why you can't go any lower but if that is your absolute lowest price I guess I guess you can make a deal,0,13.684
692,0,buyer,Hi Okay I think I hit the record button Hello,0,14.451
692,1,seller,Yeah Okay,1,14.451
692,2,buyer,Okay,0,14.451
692,3,seller,Yeah mm Yes I think you're supposed to start the negotiation,1,14.451
692,4,buyer,Yeah let me let me just read the instructions one more time,0,14.451
692,5,seller,Yeah Sure,1,14.451
692,6,buyer,Okay I don't know how they want us to role play this but I am looking to buy a house right now And,0,14.451
692,7,seller,Mhm,1,14.451
692,8,buyer,"my budget is unwilling to pay up to about 230,000 for your house",0,14.451
692,9,seller,Okay,1,14.451
692,10,buyer,Mhm,0,14.451
692,11,seller,So have you visited the house,1,14.451
692,12,buyer,Um Yes I have I I visited the home last week,0,14.451
692,13,seller,Okay And what did you like about the house,1,14.451
692,14,buyer,Well I mean as someone who's thinking about starting a family how far,0,14.451
692,15,seller,Mhm,1,14.451
692,16,buyer,did they want to say Okay someone who's thinking about starting a family I really like how you have like four bedrooms in a recreation room That one's that is a really big important part for me And,0,14.451
692,17,seller,The,1,14.451
692,18,buyer,I also like how you have a fenced backyard Just because like I have five dogs and I would love to have a fenced backyard Um,0,14.451
692,19,seller,Mhm,1,14.451
692,20,buyer,And also I really like how it's near centennial park,0,14.451
692,21,seller,Yeah Okay,1,14.451
692,22,buyer,Mhm,0,14.451
692,23,seller,That makes complete sense It's a really good neighborhood and um my houses located in the center of anybody pretty calm area I think usually like it especially if you wanna have a family,1,14.451
692,24,buyer,Mhm,0,14.451
692,25,seller,The only problem is that the minimum asking price after talking to,1,14.451
692,26,buyer,Uh huh,0,14.451
692,27,seller,"real estate agents And self accounting for any bargaining I set the price for like $250,000",1,14.451
692,28,buyer,250 Okay,0,14.451
692,29,seller,Yeah and the,1,14.451
692,30,buyer,Right,0,14.451
692,31,seller,only problem with the reason I'm not willing to sell it for lesser is because if you see there's like finished hardwood floor hardwood floors there's a newly decorated bedroom and housed,1,14.451
692,32,buyer,mm,0,14.451
692,33,seller,And I've done a lot of landscaping and stuff especially for the backyard and he'll be provided with the house So I don't think I can sell it for less than that,1,14.451
692,34,buyer,"Okay I have a question though Your asking price was 240,000 and",0,14.451
692,35,seller,Mhm,1,14.451
692,36,buyer,"can I ask why the real estate agents would increase by $10,000",0,14.451
692,37,seller,Yeah The only reason I think they would uh increase it was because the house in itself was valued at 2,1,14.451
692,38,buyer,Yeah,0,14.451
692,39,seller,"40,000 even just with the location and the space it's 18 46 square feet So I think because of those reasons with the master bedroom and the gardens and south but like I said I put a lot of work into it I've had a lot of decorations being put in and stuff So I would want to sell it to 50,000 minimum",1,14.451
692,40,buyer,That makes sense I also have a question though because I looked into the prices of neighboring homes with very similar characteristics and,0,14.451
692,41,seller,Mhm,1,14.451
692,42,buyer,one of them has 1875 square feet,0,14.451
692,43,seller,Yeah,1,14.451
692,44,buyer,"Which is around like what 30 more than what my house has now and it's only selling for about $233,000",0,14.451
692,45,seller,Yeah Okay So,1,14.451
692,46,buyer,And so,0,14.451
692,47,seller,uh,1,14.451
692,48,buyer,I feel that because it has more square feet and because it has similar characteristics I'm probably gonna get the same thing but for less,0,14.451
692,49,seller,"Yeah Okay So um at the cost of zoning repetitive firstly I would say a lot of work being put in But aside from that if I just take there are hardwood floors for example um this house is provided with entirely refurbished hardwood flows and it's completely finished and approximately 1000 square feet of The Hardwood itself cost me $12,000 So I think that in itself just explains the difference in price But other than that I would say it's just it's not just simply your house you also got alot of humanity is in terms of the kitchen it has all the appliances built in and if you see the master bedroom it has an entire it hasn't asked about as well So I would say for those reasons it was probably be a lot more valuable and other than that if she transfer But Asia in terms of the trains and buses it's pretty much closer than all of the other houses Do the chains and the bus stations as well",1,14.451
692,50,buyer,yeah uh the transportation restaurants isn't my biggest priority at the moment So,0,14.451
692,51,seller,Mhm,1,14.451
692,52,buyer,"while I do love that aspect of the house I was also thinking that like The one that's like 1,275 square feet is",0,14.451
692,53,seller,Yeah,1,14.451
692,54,buyer,a better deal just because it has the exact same amenities that you have It has like the great landscaping has the hardwood floors that I want and like the amount of rooms I still love your house but,0,14.451
692,55,seller,Yeah,1,14.451
692,56,buyer,"I just if it's selling it only like 233,000",0,14.451
692,57,seller,Yes,1,14.451
692,58,buyer,"I don't know why I would spend like 17,000 more you know to get the same",0,14.451
692,59,seller,Yeah,1,14.451
692,60,buyer,thing,0,14.451
692,61,seller,Okay,1,14.451
692,62,buyer,before,0,14.451
692,63,seller,No,1,14.451
692,64,buyer,last,0,14.451
692,65,seller,I I completely understand,1,14.451
692,66,buyer,head,0,14.451
692,67,seller,I was going through the same problem a couple of years ago,1,14.451
692,68,buyer,Yeah,0,14.451
692,69,seller,but the unit reason,1,14.451
692,70,buyer,What,0,14.451
692,71,seller,I went with this one is yeah of course the space and then what I've done with it But I think if you look at in terms of the grass and the,1,14.451
692,72,buyer,Yeah,0,14.451
692,73,seller,gardens outside um no other house throughout the entire street has done the same level of like landscaping You have dogs I've already fenced backyard And um there's a detached garage that I don't think a lot of the houses have and it's for 2.5 cars So that might help you a lot as well Especially if you're looking to have a family I'm guessing you only have a car Another guy will be on its way when you get a bigger family and about the restaurants and Transportations It might not be one of your biggest priorities but I think it's just it's better to have it then close close approximately,1,14.451
692,74,buyer,Yeah I know I totally get that But,0,14.451
692,75,seller,Right,1,14.451
692,76,buyer,the thing is the other house has to recreation rooms and as someone with five dogs and four kids That presents to be like a better deal for me And also this house was built in 1947 which is considerably older than the one that I was looking at before,0,14.451
692,77,seller,Mhm,1,14.451
692,78,buyer,Yeah And,0,14.451
692,79,seller,Yes,1,14.451
692,80,buyer,so I know it takes a lot more to maintain So on top of like the price that you're asking for the amount of like refurbishing you've done I would still have to pay more money just to keep it maintained The house is beautiful and I love it But because it's older I would probably have to invest more in the long run to like actually keep it running properly While the one,0,14.451
692,81,seller,Mhm,1,14.451
692,82,buyer,"that's like $233,000 is a lot newer and has",0,14.451
692,83,seller,Yeah,1,14.451
692,84,buyer,almost the exact same amenities that I want,0,14.451
692,85,seller,Yeah I completely agree I think to be honest there might be a bit of a bias when it comes to this house because I put in a lot of work myself So I think that might be um making me like up the price a bit much I can take it How much did he say the other houses for,1,14.451
692,86,buyer,"It was for 233,000",0,14.451
692,87,seller,"Okay So I think like at best what I can do is probably pull this tryst down to like 2 40,000",1,14.451
692,88,buyer,the asking,0,14.451
692,89,seller,Does,1,14.451
692,90,buyer,for,0,14.451
692,91,seller,that,1,14.451
692,92,buyer,it,0,14.451
692,93,seller,"Yeah So I instead of asking for 250,000 I would just like put it down to the original asking price of 2 40,000 Is that something you'd be interested in",1,14.451
692,94,buyer,Unfortunately not because that was the price I was originally expecting because I,0,14.451
692,95,seller,Okay,1,14.451
692,96,buyer,"know that like you said 250,000 And so",0,14.451
692,97,seller,Mhm,1,14.451
692,98,buyer,"when I heard When I was thinking 240,000 that's what I budgeted for for the max amount",0,14.451
692,99,seller,Okay What,1,14.451
692,100,buyer,Yeah,0,14.451
692,101,seller,what uh what are you looking for What is like your suitable price,1,14.451
692,102,buyer,"My suitable price I'm willing to pay Probably up to like 235,000 But that's like my budget considering I have a dog farm of five dogs and five kids I",0,14.451
692,103,seller,Yeah,1,14.451
692,104,buyer,also have to save,0,14.451
692,105,seller,Oh yeah,1,14.451
692,106,buyer,that money,0,14.451
