conversation_id,source_conversation_id,utterance_id,turn_id,speaker_role,speaker_id,start_time,end_time,duration,text,points_scored,satisfaction,m6_satisfaction,opponent_likeness,m7_likeness,outcome,is_deal,observed_outcome_json,outcome_correction_note,m1_joint_utility,m2_fairness_abs_diff,m3_p2_advantage,m4_high_joint,m5_pareto_efficient
583,utterance_8147,utterance_8151,5,participant_1,0,32,36.8,4.8,What about the food? How much food do you need for camping?,16,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,6,1,1,0
583,utterance_8147,utterance_8152,6,participant_2,1,36.8,40.4,3.6,2 food would be all that I need 🙂,22,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,6,1,1,0
583,utterance_8147,utterance_8153,7,participant_1,0,40.4,51.2,10.8,I would need 2 food if you keep all the firewood. It would make it easier on me cooking wise since I'll have to look for wood,16,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,6,1,1,0
583,utterance_8147,utterance_8154,8,participant_2,1,51.2,61.6,10.4,"OK, that is fair. So I would get 3 firewood, 1 water and 1 food and you would get 0 firewood, 2 food and 2 water.",22,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,6,1,1,0
583,utterance_8147,utterance_8155,9,participant_1,0,61.6,64.4,2.8,I think that sounds fair to me,16,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,6,1,1,0
583,utterance_8147,utterance_8156,10,participant_2,1,64.4,69.2,4.8,Sounds fair to me too. do we agree to submit the deal?,22,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,6,1,1,0
583,utterance_8147,utterance_8157,11,participant_1,0,69.2,70.2,1,Submit-Deal,16,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,6,1,1,0
583,utterance_8147,utterance_8158,12,participant_2,1,70.2,71.2,1,Accept-Deal,22,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,6,1,1,0
584,utterance_8159,utterance_8159,1,participant_2,1,0,2.8,2.8,Hello 🙂 What do you need most??,17,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8160,2,participant_1,0,2.8,8.4,5.6,"I would say between firewood and food, eating and comfort is important to me",19,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8161,3,participant_2,1,8.4,21.6,13.2,"I can understand that. I know I really need the food the most. I'm already worried I'm going to run out. I also have blood sugar problems, so I cannot run out ☹️",17,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8162,4,participant_1,0,21.6,29.6,8,Thats fine. If you want you can have 2 foods and I get 2 of the fire wood. Sounds fair?,19,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8163,5,participant_2,1,29.6,32,2.4,And I would take 3 water?,17,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8164,6,participant_1,0,32,42,10,That would be a problem since I need the water too. I was hoping that since you got 2 foods ill get the 2 waters,19,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8165,7,participant_2,1,42,51.6,9.6,"Ok, I totally get that. So give me your total breakdown. I get how much of what, and you get how much of what?",17,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8166,8,participant_1,0,51.6,59.6,8,"So in total I would get 2 water, 2 fire wood, 1 food. 2 food 1 one of everything else",19,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8167,9,participant_2,1,59.6,64.4,4.8,"What if I take 1 more firewood, so I would have 2?",17,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8168,10,participant_1,0,64.4,70.8,6.4,I mean I would gladly trade a water and firewood for one of your extra food.,19,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8169,11,participant_2,1,70.8,86.4,15.6,"No, I really do need the food the most. Let's go back to your original deal? I'll take 2 foods, you get one. I'll take 1 water, 1 firewood, and you take the rest? Do I have that right?",17,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8170,12,participant_1,0,86.4,87.4,1,Yup,19,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8171,13,participant_2,1,87.4,88.4,1,Deal,17,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8172,14,participant_1,0,88.4,89.4,1,Submit-Deal,19,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
584,utterance_8159,utterance_8173,15,participant_2,1,89.4,90.4,1,Accept-Deal,17,Slightly dissatisfied,0,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
585,utterance_8174,utterance_8174,1,participant_1,0,0,17.2,17.2,Hi friend. 🙂 I'm going camping in the woods near my grandparents cabin. I'm inviting some friends along for a little bit of fun too because they have a guest house and a great field for tents. Would you like to come too?,18,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8175,2,participant_2,1,17.2,36,18.8,Oh that sounds awesome. I am actually going camping with my grandparents and my children. So I would love to have 2 firewoods for them. They get cold easily so I would like a little extra to make sure they can stay warm throughout the evening. 🙂,22,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8176,3,participant_1,0,36,50.8,14.8,"Yes, I would love to give you two firewoods! 🙂 My grandparents might check in on us, they like camping. But my grandpa has rheumatic problems so he needs lots of water. Could we take all three?",18,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8177,4,participant_2,1,50.8,67.6,16.8,Thank you for the two firewoods. I totally understand that. Since we do have young children I want to make sure they stay hydrated so I would be willing to give you two if I can just have on extra for them.,22,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8178,5,participant_1,0,67.6,74,6.4,"OK. Your children must be hungry, could we give them two food while we keep one?",18,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8179,6,participant_2,1,74,81.2,7.2,"That would be wonderful. Okay so I'll take two Firewoods, two food, and one water. Does that work?",22,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8180,7,participant_1,0,81.2,96,14.8,"Almost. I actually had a disagreement with one of my friends just now because he is a bigger guy, haha! 🙂 Could we keep one of those foods for him? I'll give you another firewood for it.",18,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8181,8,participant_2,1,96,104.8,8.8,Haha that's understandable. Well I definitely understand. Yes I would be willing give you two food if I can have three firewood.,22,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8182,9,participant_1,0,104.8,108.4,3.6,"Awesome! This is an amazing deal, thank you friend.",18,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8183,10,participant_2,1,108.4,115.2,6.8,"Yes it is. I have really enjoyed discussing with you, and hope you have a great trip.",22,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8184,11,participant_1,0,115.2,116.2,1,Submit-Deal,18,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8185,12,participant_2,1,116.2,117.2,1,Reject-Deal,22,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8186,13,participant_2,1,117.2,118.2,1,Submit-Deal,22,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
585,utterance_8174,utterance_8187,14,participant_1,0,118.2,119.2,1,Accept-Deal,18,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,40,4,1,1,1
586,utterance_8188,utterance_8188,1,participant_1,0,0,4,4,I will submit a deal that might benefit us both.,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8189,2,participant_2,1,4,6.4,2.4,We can work on that together,21,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8190,3,participant_1,0,6.4,9.2,2.8,What is on your most needed item?,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8191,4,participant_2,1,9.2,11.6,2.4,"I need Food, what is yours?",21,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8192,5,participant_1,0,11.6,22.4,10.8,I kinda need water because I get dry mouth very often. so without water it will make it hard to achieve getting other items in the wilderness.,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8193,6,participant_2,1,22.4,35.2,12.8,"Ok thats nice, I need food more because I didn't bring much and that a problem, What do you think if I give you 2 wood and you give me 2 food?",21,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8194,7,participant_1,0,35.2,52.8,17.6,"🙂 Well let me counter it, more beneficial to both of us, you will get 1 water, 2 food and 2 firewood as I can easily find firewood in the forest. The water due to my dry mouth illness, I need the most ☹️",17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8195,8,participant_2,1,52.8,61.6,8.8,"Oh yes excuse me, I got confused, if you need water for me it's okay to give you the water you need.",21,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8196,9,participant_1,0,61.6,66,4.4,Okay so my offer is good for you and me? 🙂,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8197,10,participant_2,1,66,68.8,2.8,", Yes, I agree with that offer.🙂",21,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8198,11,participant_1,0,68.8,69.8,1,Submit-Deal,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
586,utterance_8188,utterance_8199,12,participant_2,1,69.8,70.8,1,Accept-Deal,21,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,38,4,1,1,1
587,utterance_8200,utterance_8200,1,participant_2,1,0,18.4,18.4,"Hi there. I'm really looking forward to this camping trip! Hope we can make a deal over these extra supplies. 🙂 I was hoping to do some hiking and swimming away from my campsite, so having some extra fresh water would be really helpful to me.",19,Undecided,2,Undecided,2,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8201,2,participant_1,0,18.4,24,5.6,Hello there. I too am looking forward to this trip. Definitely need to decompress.,23,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8202,3,participant_2,1,24,30,6,Sounds like it'll be great for both of us. Is there anything extra you need?,19,Undecided,2,Undecided,2,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8203,4,participant_1,0,30,40,10,My favorite thing to do around the campfire is to sing songs. I also like to do extra hiking as well. I especially need firewood.,23,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8204,5,participant_2,1,40,51.6,11.6,"Well, I could see fit to give you the extra firewood (If I can hear a few of your songs!) if you don't mind letting me take the water.",19,Undecided,2,Undecided,2,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8205,6,participant_1,0,51.6,63.6,12,"Hahaha, once you hear my singing you might hope the opposite. I can do that with the firewood and water, but I really would prefer two of the remaining foods.",23,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8206,7,participant_2,1,63.6,70,6.4,"I could also use the extra food, so can we resolve it amicably? Coin flip maybe?",19,Undecided,2,Undecided,2,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8207,8,participant_1,0,70,74.8,4.8,That's a good idea. I'll trust you to do the coin flip.,23,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8208,9,participant_2,1,74.8,77.2,2.4,Sure. 🙂 I'll grab a coin.,19,Undecided,2,Undecided,2,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8209,10,participant_1,0,77.2,78.2,1,Calling tails.,23,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8210,11,participant_2,1,78.2,87,8.8,"Looks like 2 to you! So it's 3 water and 1 food to me then, 3 firewood and 2 food to you?",19,Undecided,2,Undecided,2,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8211,12,participant_1,0,87,90.2,3.2,I appreciate your honesty! Sounds good to me.,23,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8212,13,participant_2,1,90.2,91.2,1,Submit-Deal,19,Undecided,2,Undecided,2,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
587,utterance_8200,utterance_8213,14,participant_1,0,91.2,92.2,1,Accept-Deal,23,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,42,4,0,1,1
588,utterance_8214,utterance_8214,1,participant_2,1,0,1,1,hello,20,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8215,2,participant_1,0,1,2.6,1.6,Hi how are you?,17,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8216,3,participant_2,1,2.6,13.8,11.2,I am good. How are You. I was just thinking about how I need extra water due to a medical condition. How about I take all 3 waters?,20,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8217,4,participant_1,0,13.8,21,7.2,I am okay. How about I give you one and half then I get some firewood from you?,17,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8218,5,participant_2,1,21,32.2,11.2,"No I need at least 2 waters. But I am willing to give you all 3 foods, if I get all the firewood. Does that work for you?",20,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8219,6,participant_1,0,32.2,41,8.8,Okay I will give you 2 waters. I actually need more of firewood. If I can get 2 I will be glad.,17,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8220,7,participant_2,1,41,61.4,20.4,"Well I really need the firewood because I have small kids with me and it would be hard for me to get some free time to get the firewood, but I would be willing to give you 2 firewood since I get two waters. What are your thoughts about the food?",20,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8221,8,participant_1,0,61.4,75.8,14.4,Okay what about ! firewood and 1 and half water. I don't want to run low on supplies so soon. It will be so bad for me. You can keep your firewood because of the kids.,17,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8222,9,participant_2,1,75.8,93,17.2,"We can't split the water in halves, so we gotta choose. I need the food packages because I forgot to pack any food and I can't fish. How about I get 2 water, 1 firewood, and 2 food? Can we agree on that?",20,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8223,10,participant_1,0,93,94,1,No problem.,17,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8224,11,participant_2,1,94,95,1,Submit-Deal,20,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
588,utterance_8214,utterance_8225,12,participant_1,0,95,96,1,Accept-Deal,17,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
589,utterance_8226,utterance_8226,1,participant_2,1,0,2.4,2.4,"Hi there, how are you doing?",18,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8227,2,participant_1,0,2.4,7.6,5.2,I am great. Excited to go camping. How much food do you need?,20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8228,3,participant_2,1,7.6,18,10.4,"I could use some extra food, I'll be hosting a get-together at my campsite later and will need some to entertain the guests. I'd like 2.",18,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8229,4,participant_1,0,18,30,12,That is fine. I can go fishing to get some extra food but I would still like one. Can I take two packages of firewood so I can cook them?,20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8230,5,participant_2,1,30,44,14,"Absolutely! I don't think I'll be needing any extra firewood, you can have all three! The only other thing I'd like is 2 waters for my hike in the morning so I can stay hydrated.",18,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8231,6,participant_1,0,44,54,10,"That is so helpful, thanks! Can you send everything you would like to take so we can make sure we are on the same page?",20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8232,7,participant_2,1,54,68,14,"Sure. 🙂 I'd like to take 2 waters for my hike and 2 food for my get-together later. You would have 3 firewood, 1 water and 1 food. Sounds like a good compromise to me!",18,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8233,8,participant_1,0,68,69.6,1.6,That sounds great. 🙂,20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8234,9,participant_2,1,69.6,77.2,7.6,I hope you have a use for all of the wood! What do you plan on using it for?,18,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8235,10,participant_1,0,77.2,84,6.8,I am going to cook fish that i catch and boil any extra water I can find.,20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8236,11,participant_2,1,84,88.8,4.8,"You sound very resourceful! 🙂Sounds like we have a deal then, yes?",18,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8237,12,participant_1,0,88.8,89.8,1,Submit-Deal,20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
589,utterance_8226,utterance_8238,13,participant_2,1,89.8,90.8,1,Accept-Deal,18,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
590,utterance_8239,utterance_8239,1,participant_2,1,0,8.4,8.4,"Hello! I would like make a deal with you on firewood, water and food! Are you interested in any items ?",14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8240,2,participant_1,0,8.4,12,3.6,"Yes, I'd definitely be interested. How are you doing?",23,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8241,3,participant_2,1,12,17.2,5.2,"Not bad, not bad. How are you. What's on your mind for camping?",14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8242,4,participant_1,0,17.2,38,20.8,"I'm doing well. We're desperately needing wood. We didn't realize how cold it would be as it is our first time here. There is none around our area so we are really concerned about staying warm especially at night. We also forgot a bag of food, so that's another need for us.",23,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8243,5,participant_2,1,38,56.4,18.4,"True. Turns out i'm dealing with similar situation, we didn't expect weather to be as cold, so extra wood is on my mind as well. Everyone might need to go to bed earlier and cook food that cooks short time since we low on wood !",14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8244,6,participant_1,0,56.4,62.4,6,"Yes, that's very true. I would be willing to give up water for more firewood.",23,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8245,7,participant_2,1,62.4,90,27.6,"I like that. I could help you out. I'd be interested in giving you some extra food for extra water. We like to go far from campsite to hike and get up to high elevation, so i need to pack extra water just in case. We go during day, when it's warmest and need extra food in case we come back at nigh time or get lost! Not ideal.",14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8246,8,participant_1,0,90,98.4,8.4,You can never be too prepared. We stay closer to camp as we have little ones with us on this trip.,23,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8247,9,participant_2,1,98.4,107.6,9.2,"are you interested in taking 1 firewood, all 3 foods and 1 water ? And then what's left would be to us ?",14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8248,10,participant_1,0,107.6,111.6,4,"I would do 2 firewood, 3 foods and 0 water.",23,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8249,11,participant_2,1,111.6,116.4,4.8,Well it's important for both of us to get that wood !,14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8250,12,participant_1,0,116.4,117.4,1,Submit-Deal,23,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8251,13,participant_2,1,117.4,118.4,1,Reject-Deal,14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8252,14,participant_2,1,118.4,123.2,4.8,"In order to get all food, can you give me additional firewood?",14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8253,15,participant_1,0,123.2,127.6,4.4,"How about I do: 2 firewood, 2 food and 1 water?",23,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8254,16,participant_2,1,127.6,132.4,4.8,"Well, what would it take for you to give up extra wood?",14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8255,17,participant_1,0,132.4,134.4,2,3 food and 2 water,23,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8256,18,participant_2,1,134.4,144.8,10.4,"ok let's go with that. you take 3 food, 2 water and 1 firewood, let's make it happen that way and move on with camping !",14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8257,19,participant_1,0,144.8,145.8,1,Submit-Deal,23,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
590,utterance_8239,utterance_8258,20,participant_2,1,145.8,146.8,1,Accept-Deal,14,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,9,0,0,0
591,utterance_8259,utterance_8259,1,participant_1,0,0,1,1,Hello!,20,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8260,2,participant_2,1,1,3,2,Hello there! How are you?,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8261,3,participant_1,0,3,11.8,8.8,I'm doing well! Just want to have some open communication on the packages for our camping trip! I'm very excited for it!,20,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8262,4,participant_2,1,11.8,22.2,10.4,"I'm also looking forward to it. I'm planning on going back-country camping with a lot of hiking, so my top two priorities are firewood and water.",17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8263,5,participant_1,0,22.2,31.8,9.6,Understood! My top two priorities are food and water! Am hoping we can reach a compromise on the items so that we're both happy!,20,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8264,6,participant_2,1,31.8,39.8,8,"That sounds great, I'm the most flexible on food. How many of the extra packages of food do you want?",17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8265,7,participant_1,0,39.8,46.2,6.4,I am hoping to receive 2 packages of food so that way you also have 1.,20,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8266,8,participant_2,1,46.2,56.6,10.4,"That sounds great to me. I'm hoping to get 2 firewood, 1 water, and 1 food out of the deal. I'm amicable to more discussion though.",17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8267,9,participant_1,0,56.6,67.4,10.8,This also sounds like a fair deal to me! I am happy that we have reached a compromise so quickly on the packages based on our needs!,20,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8268,10,participant_2,1,67.4,72.2,4.8,Me as well! I'm glad we could come to such a comprimise.,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8269,11,participant_1,0,72.2,73.2,1,Submit-Deal,20,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
591,utterance_8259,utterance_8270,12,participant_2,1,73.2,74.2,1,Accept-Deal,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,37,3,0,0,1
