conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,text,outcome,is_deal
57,10,employer,1,46.4,54,"As a project manager, you will need to put in longer hours. You would have a 10 hour workday.",deal,1
57,11,candidate,0,61.6,68.4,I reject a workday of 10 hours. I am willing to have a workday of 8 hours,deal,1
57,12,employer,1,75.2,80.4,We will not allow 8 hours. We can reduce it to 9 hours.,deal,1
57,13,candidate,0,85.6,92.8,I agree with a workday of 9 hours. Let's discuss another issue. I want a pension of 20%,deal,1
57,14,employer,1,100,102.4,You can have a 20% pension.,deal,1
58,1,candidate,0,0,7.2,Hello. I would like to discuss the issues of my contract. I demand a position of project manager,deal,1
58,2,employer,1,10,14,I offer you team maager with the fast promotion track,deal,1
58,3,candidate,0,18,36.8,"I agree. Now let's talk about how we can agree on other issues. I would like a salary of 120,000 I would like a salary of 120,000",deal,1
58,4,employer,1,36.8,42.8,"I can offer you 60,000 but with the fast promotion  track that will raise quickly",deal,1
58,5,candidate,0,48.8,49.8,I refuse,deal,1
58,6,employer,1,49.8,55,"I can give you a 20% pension fund with a 60,000 starting salary",deal,1
58,7,candidate,0,60.2,67.4,"I disagree. I demand a salary of 120,000 and I am willing to have a pension of 10%",deal,1
58,8,employer,1,81.8,86.6,"i can give you the 60,000 along with the project manager position",deal,1
58,9,candidate,0,91.4,100.2,I agree with the offer. Now let's talk about how we can agree on other issues. I would like a company car,deal,1
58,10,employer,1,109,110.2,No  leased car,deal,1
58,11,candidate,0,110.2,114.6,I refuse no company car. I would like a company car,deal,1
58,12,employer,1,119,120,I refuse,deal,1
58,13,candidate,0,120,123.2,I would like no agreement on leased car,deal,1
58,14,employer,1,123.2,127.6,you can have the leased car with the team manager position,deal,1
58,15,candidate,0,132,138.4,I agree. I would like to move on. I would like a workday of 8 hours,deal,1
58,16,employer,1,144.8,148.4,make it ten and we have a done deal,deal,1
58,17,candidate,0,148.4,150,I reject 10 hours,deal,1
58,18,employer,1,150,154,"i can bump your salary to 90,000 for 10 hours",deal,1
58,19,candidate,0,158,164,I agree with the offer. Let's discuss another issue. I want a pension of 20%,deal,1
58,20,employer,1,170,172,you already agreed to 10%,deal,1
58,21,candidate,0,172,173.2,I reject 10%,deal,1
58,22,employer,1,173.2,177.6,you can have it if you give up the leased car,deal,1
58,23,candidate,0,177.6,178.6,I disagree,deal,1
58,24,employer,1,178.6,183.4,i can give you the 20% with no agreement on the car,deal,1
58,25,candidate,0,188.2,189.2,I agree,deal,1
59,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I would like a position of project manager,deal,1
59,2,employer,1,7.6,11.4,Good Morning! OK I you can have project manager.,deal,1
59,3,candidate,0,11.4,16.6,"I want a salary of 120,000 I would like a salary of 120,000",deal,1
59,4,employer,1,16.6,18.6,"I can offer you 90,000",deal,1
59,5,candidate,0,18.6,37,"I accept 90,000. Now let's talk about how we can agree on other issues. I am expecting a company car I am expecting a company car",deal,1
59,6,employer,1,37,41.4,"I can do a car lease, if you can work 10hrs.",deal,1
59,7,candidate,0,45.8,54.2,I reject the previous offer. I am expecting a workday of 8 hours and I want no agreement on leased car,deal,1
59,8,employer,1,71,74.6,How about a 9hr work day with the car.,deal,1
59,9,candidate,0,78.2,97.4,I accept the previous offer. Let's proceed to another issue. I want a fast promotion track I would like a fast promotion track I am willing to have a fast promotion track,deal,1
59,10,employer,1,97.4,101.8,I can do a fast track with a 10% pension fund.,deal,1
59,11,candidate,0,106.2,109.6,I disagree What do you have to offer?,deal,1
59,12,employer,1,109.6,114.8,"Ok how about a fast track, 10 hr work day and 20% pension.",deal,1
59,13,candidate,0,125.2,127.2,I agree with the offer,deal,1
60,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
60,2,employer,1,7.6,8.6,I agree,deal,1
60,3,candidate,0,8.6,11.4,"I would like a salary of 120,000",deal,1
60,4,employer,1,11.4,12.4,I agree,deal,1
60,5,candidate,0,12.4,16.4,I want a company car I demand a company car,deal,1
60,6,employer,1,16.4,17.4,leased car,deal,1
60,7,candidate,0,17.4,21,I am willing to have a fast promotion track,deal,1
60,8,employer,1,21,22,i agree,deal,1
60,9,candidate,0,22,25.2,I would like a workday of 8 hours,deal,1
60,10,employer,1,25.2,26.2,I agree,deal,1
60,11,candidate,0,26.2,28.6,I demand a pension of 20%,deal,1
60,12,employer,1,28.6,31.6,I agree Maybe you can work 10hours,deal,1
60,13,candidate,0,31.6,33.6,I agree with the offer,deal,1
61,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I would like a position of project manager,no_deal,0
61,2,employer,1,7.6,12.8,"I don't have that position open. However, there is an opening for programmer",no_deal,0
61,3,candidate,0,18,49.2,"I accept programmer position. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000 I am expecting a salary of 120,000 I am willing to have a salary of 120,000 I would like a salary of 120,000",no_deal,0
61,4,employer,1,52,64.4,"If you can accept 90,000, work ten hours a day I can put you on the fast track for another promotion. It comes with a 10% pension plan and a car",no_deal,0
61,5,candidate,0,114,116,I disagree with the offer,no_deal,0
61,6,employer,1,116,117,Company car,no_deal,0
61,7,candidate,0,117,122.2,I disagree about a company car. I want no agreement on leased car,no_deal,0
61,8,employer,1,127.4,128.6,That is acceptable,no_deal,0
61,9,candidate,0,128.6,132.2,"I am willing to have a salary of 120,000",no_deal,0
61,10,employer,1,132.2,133.2,Agreed,no_deal,0
61,11,candidate,0,133.2,139.6,I am willing to have a fast promotion track I am expecting a fast promotion track,no_deal,0
61,12,employer,1,139.6,148.8,"If you can work the ten hour days and accept the rest of deal I will pay 120,00 and fast track your promotion",no_deal,0
61,13,candidate,0,167.2,175.6,I disagree with the offer I am expecting a fast promotion track I am willing to have a fast promotion track,no_deal,0
61,14,employer,1,179.2,187.6,"Okay fast track promotion, 120,000 salary, 10% pension, no car lease, ten hour days, fast track promotion. is this a deal",no_deal,0
61,15,candidate,0,221.2,222.2,I refuse,no_deal,0
61,16,employer,1,222.2,223.4,Thank you coming,no_deal,0
62,1,candidate,0,0,8.4,Hello. I would like to discuss the issues of my contract. I am willing to have a position of project manager,deal,1
62,2,employer,1,8.4,12.4,Would you be willing to have the position of Programmer?,deal,1
62,3,candidate,0,12.4,19.6,I reject the offer about the job description. I am willing to have a position of project manager,deal,1
62,4,employer,1,26.8,27.8,I agree.,deal,1
62,5,candidate,0,27.8,30.2,"I demand a salary of 120,000",deal,1
62,6,employer,1,30.2,35,"I cannot agree to that salary. I am allowed to offer 60,000.",deal,1
62,7,candidate,0,39.8,44.6,"I reject a salary of 60,000. I demand a salary of 120,000",deal,1
62,8,employer,1,49.4,53.4,"I am sorry, I cannot offer a salary of 120,000.",deal,1
62,9,candidate,0,53.4,58.2,"I want a salary of 120,000 I demand a salary of 120,000",deal,1
62,10,employer,1,58.2,63.8,"Could we meet in the middle at 90,000? I could perhaps make that happen.",deal,1
62,11,candidate,0,63.8,70.2,"I accept 90,000. I would like to move on. I want a workday of 8 hours",deal,1
62,12,employer,1,76.6,81,"For a salary of 90,000, I need at least 9 hours.",deal,1
62,13,candidate,0,81,87.8,I accept a workday of 9 hours. Let's discuss another issue. I want a pension of 20%,deal,1
62,14,employer,1,94.6,96.2,I agree to 20%.,deal,1
62,15,candidate,0,96.2,99,I would like a fast promotion track,deal,1
62,16,employer,1,99,101.8,"Agreed, I was hoping for the same.",deal,1
62,17,candidate,0,101.8,104.2,I would like a company car,deal,1
62,18,employer,1,104.2,106.6,I cannot offer a company car.,deal,1
62,19,candidate,0,106.6,108.6,I demand a company car,deal,1
62,20,employer,1,108.6,119.4,"And I cannot offer one, I am sorry. I have agreed to your terms. Will you refuse because I am not allowed to offer a company car?",deal,1
62,21,candidate,0,119.4,122.6,I am expecting no agreement on leased car,deal,1
62,22,employer,1,122.6,123.8,Understood and agreed.,deal,1
63,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
63,2,employer,1,7.6,9.2,Would you consider programmer?,deal,1
63,3,candidate,0,9.2,14,I reject programmer position. I would like a position of project manager,deal,1
63,4,employer,1,18.8,20.8,Would you consider team manager?,deal,1
63,5,candidate,0,20.8,26.8,I disagree about a position of team manager. I demand a position of project manager,deal,1
63,6,employer,1,32.8,34.4,I offer 60000 salary,deal,1
63,7,candidate,0,34.4,40.8,"I disagree about a salary of 60,000. I am willing to have a salary of 120,000",deal,1
63,8,employer,1,47.2,48.8,I offer no car,deal,1
63,9,candidate,0,48.8,57.6,I agree with no company car. I would like to continue and discuss another issue. I want a position of project manager,deal,1
63,10,employer,1,66.4,68.4,I offer 10 working hours,deal,1
63,11,candidate,0,68.4,72.8,I refuse 10 hours. I want a workday of 8 hours,deal,1
63,12,employer,1,77.2,80.4,I offer 10 working hours and project manager,deal,1
63,13,candidate,0,83.6,85.6,I disagree with the offer,deal,1
63,14,employer,1,85.6,90,I offer 10 working hours and project manager and fast track,deal,1
63,15,candidate,0,98.8,100.8,I reject the previous offer,deal,1
63,16,employer,1,100.8,105.2,I offer 10 working hours and project manager and 20% pension,deal,1
63,17,candidate,0,114,118.4,I disagree with the offer What do you have to offer?,deal,1
63,18,employer,1,118.4,126.4,offer 90000 salary and project manager and without leased car and 20% pension fund and fast track and 9 hours,deal,1
63,19,candidate,0,166.4,168.4,I accept the previous offer,deal,1
64,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I would like a position of project manager,deal,1
64,2,employer,1,7.6,12,"Hello, I would like to offer you the position of Programmer.",deal,1
64,3,candidate,0,16.4,25.2,I want a position of project manager I am expecting a position of project manager,deal,1
64,4,employer,1,25.2,30.8,"How about programmer, 60,000, 10 hours, 10% Pension Fun and fast track to promotion.",deal,1
64,5,candidate,0,53.2,54.2,I refuse,deal,1
64,6,employer,1,54.2,62.2,"Look, if you don't stay on track I will opt out of this negotiation. It's not worth it to me.",deal,1
64,7,candidate,0,62.2,67.8,What do you have to offer? I am expecting a position of project manager,deal,1
64,8,employer,1,67.8,76.2,"I offered you the project manager position for 60,000, with 10 hours, no leased car but a fast track to promotion.",deal,1
64,9,candidate,0,109.8,111.8,I reject the previous offer,deal,1
64,10,employer,1,111.8,118.2,"OK, why don't you say what you want then? I'm about ready to walk away here.",deal,1
64,11,candidate,0,118.2,121,I demand a position of project manager,deal,1
64,12,employer,1,121,123.4,I just offered it to you!,deal,1
64,13,candidate,0,123.4,125.8,"I demand a salary of 120,000",deal,1
64,14,employer,1,125.8,130.6,"I'm giving you one more chance, and then I am walking out.",deal,1
64,15,candidate,0,130.6,133,"I demand a salary of 90,000",deal,1
64,16,employer,1,133,137.4,"I offered it for 60,000, with a fast track to promotion.",deal,1
64,17,candidate,0,141.8,150.2,I agree. Now let's talk about how we can agree on other issues. I am willing to have a company car,deal,1
64,18,employer,1,158.6,163.4,"OK, I am done here. Good luck with finding your position elsewhere.",deal,1
64,19,candidate,0,163.4,166.2,I want no agreement on leased car,deal,1
64,20,employer,1,166.2,169.8,"Alright, so you accept the 60,000 and fast track?",deal,1
64,21,candidate,0,173.4,183,I accept the previous offer. Now let's talk about how we can agree on other issues. I am willing to have a company car,deal,1
64,22,employer,1,192.6,196.6,"How about no car, but 10% for your Pension Fund?",deal,1
64,23,candidate,0,200.6,228.2,I reject the previous offer. I would like a pension of 20% and I am willing to have a company car I would like a company car,deal,1
64,24,employer,1,228.2,234.2,"I would be willing to give you the 20% pension fund, but without leased car.",deal,1
64,25,candidate,0,240.2,258.6,I agree. I would like to move on. I am willing to have a workday of 8 hours I am willing to have a workday of 8 hours,deal,1
64,26,employer,1,258.6,261,How about compromising at 9 hours?,deal,1
64,27,candidate,0,261,263,I agree with the offer,deal,1
65,1,candidate,0,0,7.2,"Hello. I would like to discuss the issues of my contract. I am expecting a salary of 120,000",deal,1
65,2,employer,1,7.2,12,Hello. I would like to discuss the terms of your employment contract.,deal,1
65,3,candidate,0,12,19.6,"I demand a salary of 120,000 I would like a salary of 120,000",deal,1
65,4,employer,1,19.6,22.8,"The most we can offer you is 90,000.",deal,1
65,5,candidate,0,22.8,51.2,"I agree with a salary of 90,000. I would like to continue and discuss another issue. I demand a position of project manager I am expecting a position of project manager I demand a position of project manager I am willing to have a position of project manager",deal,1
65,6,employer,1,51.2,59.2,"At this time, the most we will be able to offer you is 90,000. However, your salary comes with benefits.",deal,1
65,7,candidate,0,59.2,79.2,I accept the salary. I would like to continue and discuss another issue. I want a position of project manager I am willing to have a position of project manager,deal,1
65,8,employer,1,79.2,84.8,"At this time, we are prepared to offer you the position of team manager.",deal,1
65,9,candidate,0,84.8,103.6,I agree with the offer about the job description. Let's discuss another issue. I am expecting a pension of 20% I would like a pension of 20%,deal,1
65,10,employer,1,103.6,106.4,We agree with the pension of 20%,deal,1
65,11,candidate,0,106.4,110.4,I am willing to have a workday of 8 hours,deal,1
65,12,employer,1,110.4,114.4,This position requires you to work at least 9 hours.,deal,1
65,13,candidate,0,114.4,136,I accept the offer about the working hours. Now let's talk about how we can agree on other issues. I demand a company car I am expecting a company car,deal,1
65,14,employer,1,136,142.4,"I am sorry, but we are unable to give you a company car at this time.",deal,1
65,15,candidate,0,142.4,146.8,I would like a company car I demand a company car,deal,1
65,16,employer,1,146.8,154.4,Giving you a company car would require you to either work 10 hours or drop your pension to 10%.,deal,1
65,17,candidate,0,162,178.4,I accept the previous offer. Let's proceed to another issue. I would like a fast promotion track I would like a fast promotion track,deal,1
65,18,employer,1,178.4,182.4,"At this time, I cannot promise you a fast promotion.",deal,1
65,19,candidate,0,182.4,188.8,I am expecting a fast promotion track I am willing to have a fast promotion track,deal,1
65,20,employer,1,188.8,201.2,"If you show the company what you're made of the first year, I am sure you will advance quickly. However, that is up to you. I cannot promise a fast promotion.",deal,1
65,21,candidate,0,201.2,209.2,I demand a fast promotion track I am expecting a fast promotion track I would like a fast promotion track,deal,1
65,22,employer,1,209.2,214.8,"After reviewing your file, we have decided to offer you a fast promotion track.",deal,1
66,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
66,2,employer,1,7.6,10,Were actually looking for a programmer.,deal,1
66,3,candidate,0,10,24,I disagree about a position of programmer. I demand a position of project manager I want a position of project manager,deal,1
66,4,employer,1,24,29.2,"You can have the position if you accept a salary of 60,000 USD",deal,1
66,5,candidate,0,29.2,36,"I refuse. I demand a salary of 120,000 and I am expecting a position of team manager",deal,1
66,6,employer,1,49.6,52.8,"For a team manager we can offer 90,000",deal,1
66,7,candidate,0,56,62.8,"I disagree. I would like a salary of 120,000 and I want a position of project manager",deal,1
66,8,employer,1,76.4,77.4,Not possible,deal,1
66,9,candidate,0,77.4,79.8,What are you willing to offer?,deal,1
66,10,employer,1,79.8,83,Team manager for 90000 and 9 working hours,deal,1
66,11,candidate,0,89.4,100.6,"I disagree with the offer. I am expecting a workday of 8 hours, I want a position of project manager and I am expecting a salary of 120,000",deal,1
66,12,employer,1,134.2,135.8,Were too far apart,deal,1
66,13,candidate,0,135.8,141.4,What do you have to suggest? I am expecting a position of team manager,deal,1
66,14,employer,1,144.6,151.4,"I suggest 90,000 team manager 9 working hours and you take your pick from the other categories",deal,1
66,15,candidate,0,165,174.6,"I disagree. I am expecting a workday of 8 hours, I want a position of project manager and I want a salary of 120,000",deal,1
66,16,employer,1,203.4,207.8,"Not possible, I'm beginning to think we are wasting our time.",deal,1
66,17,candidate,0,207.8,210.6,I want a position of project manager,deal,1
66,18,employer,1,210.6,211.6,Ok,deal,1
66,19,candidate,0,211.6,214.4,"I would like a salary of 120,000",deal,1
66,20,employer,1,214.4,220.8,ok if you accept 9 hours and I my choice on all of the other categories,deal,1
66,21,candidate,0,220.8,230.8,"I accept a workday of 9 hours. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",deal,1
66,22,employer,1,240.8,246,Yes I agree to that but then I choose for the remaining categories,deal,1
66,23,candidate,0,246,249.2,I am willing to have a company car,deal,1
66,24,employer,1,249.2,250.2,salary 120000,deal,1
66,25,candidate,0,250.2,259.8,"I agree with a salary of 120,000. Now let's talk about how we can agree on other issues. I am expecting a company car",deal,1
66,26,employer,1,269.4,270.6,job project manager,deal,1
66,27,candidate,0,270.6,280.2,I agree with a position of project manager. Now let's talk about how we can agree on other issues. I demand a company car,deal,1
66,28,employer,1,289.8,291.4,I can't do that,deal,1
66,29,candidate,0,291.4,294.6,I would like no agreement on leased car,deal,1
66,30,employer,1,294.6,295.6,ok,deal,1
66,31,candidate,0,295.6,298,I demand a fast promotion track,deal,1
66,32,employer,1,298,299,agreed,deal,1
66,33,candidate,0,299,301.8,I am expecting a pension of 20%,deal,1
66,34,employer,1,301.8,308.6,I think it's time for you to give me something I want no agreement on the pension,deal,1
66,35,candidate,0,308.6,313.8,I disagree about no agreement on pension What do you have to offer?,deal,1
66,36,employer,1,313.8,316.2,for pension I want no agreement,deal,1
66,37,candidate,0,316.2,321,I reject no agreement on pension I demand a pension of 20%,deal,1
66,38,employer,1,321,325,Ok then we need to drop your salary to 90000,deal,1
66,39,candidate,0,325,331.8,"I agree with a salary of 90,000. Let's discuss another issue. I demand a pension of 20%",deal,1
66,40,employer,1,338.6,341.4,you can have your choice of pension,deal,1
67,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
67,2,employer,1,7.6,9.6,I am expecting a programmer,deal,1
67,3,candidate,0,9.6,20.4,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000",deal,1
67,4,employer,1,31.2,32.2,90000 max,deal,1
67,5,candidate,0,32.2,35.8,"I refuse 90,000. I want a salary of 120,000",deal,1
67,6,employer,1,39.4,40.6,10 hours okay?,deal,1
67,7,candidate,0,40.6,46.2,I refuse 10 hours. I am willing to have a workday of 8 hours,deal,1
67,8,employer,1,51.8,54.2,without leased car and 10% PF,deal,1
67,9,candidate,0,56.6,62.6,I refuse. I am expecting a pension of 20% and I want a company car,deal,1
67,10,employer,1,74.6,77,"ok go for project manager 120,000",deal,1
67,11,candidate,0,79.4,87.8,I agree with the offer. Now let's talk about how we can agree on other issues. I want a company car,deal,1
67,12,employer,1,96.2,97.2,yeah sure,deal,1
67,13,candidate,0,97.2,100,I would like a fast promotion track,deal,1
67,14,employer,1,100,101.2,slow promotion track,deal,1
67,15,candidate,0,101.2,106.8,I disagree about a slow promotion track. I would like a fast promotion track,deal,1
67,16,employer,1,112.4,113.4,10 hours,deal,1
67,17,candidate,0,113.4,119.4,I reject a workday of 10 hours. I would like a workday of 9 hours,deal,1
67,18,employer,1,125.4,126.6,Okay you selected,deal,1
68,1,candidate,0,0,8.4,Hello. I would like to discuss the issues of my contract. I am willing to have a position of project manager,deal,1
68,2,employer,1,8.4,10.8,What salary are you looking for?,deal,1
68,3,candidate,0,10.8,13.6,"I am expecting a salary of 120,000",deal,1
68,4,employer,1,16.4,19.6,"I can offer 90,000 and a leased car.",deal,1
68,5,candidate,0,22.8,31.2,I agree with the offer. I would like to continue and discuss another issue. I want a position of project manager,deal,1
68,6,employer,1,39.6,44.4,"Yes, you are being offered project manager. What is your other issue?",deal,1
68,7,candidate,0,49.2,54.8,I am expecting a fast promotion track I would like a fast promotion track,deal,1
68,8,employer,1,54.8,62.4,"You can be on fast promotion track, but you will need to work 9 or 10 hours per day.",deal,1
68,9,candidate,0,70,71,I disagree,deal,1
68,10,employer,1,71,77,"Unfortunately that is what it takes to get to the top quickly, working 9 hours.",deal,1
68,11,candidate,0,77,83.4,I accept 9 hours. Let's proceed to another issue. I am expecting a fast promotion track,deal,1
68,12,employer,1,89.8,92.6,"Yes, we agree on fast promotion track.",deal,1
68,13,candidate,0,92.6,96.2,I am willing to have a pension of 20%,deal,1
68,14,employer,1,96.2,99,That seems reasonable to me. I agree.,deal,1
69,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
69,2,employer,1,7.6,8.6,I agree,deal,1
69,3,candidate,0,8.6,11.4,"I am expecting a salary of 120,000",deal,1
69,4,employer,1,11.4,13.8,"What about a salary of 60,000",deal,1
69,5,candidate,0,13.8,19.4,"I disagree about a salary of 60,000. I am expecting a salary of 120,000",deal,1
69,6,employer,1,25,27.4,"How about a salary of 90,000",deal,1
69,7,candidate,0,27.4,36.2,"I accept 90,000. Now let's talk about how we can agree on other issues. I am willing to have a company car",deal,1
69,8,employer,1,45,47,What about without leased car,deal,1
69,9,candidate,0,47,62.6,I disagree about no company car. I want a company car I am expecting a company car I demand a company car,deal,1
69,10,employer,1,62.6,66.6,I am expecting you not to have a company car,deal,1
69,11,candidate,0,66.6,74.2,I accept no company car. Let's proceed to another issue. I am willing to have a fast promotion track,deal,1
69,12,employer,1,81.8,82.8,I agree,deal,1
69,13,candidate,0,82.8,86.8,I am willing to have a workday of 8 hours,deal,1
69,14,employer,1,86.8,88.4,How about 10 hours?,deal,1
69,15,candidate,0,88.4,93.2,I reject 10 hours. I would like a workday of 8 hours,deal,1
69,16,employer,1,98,100.8,I need people to work 10 hours,deal,1
69,17,candidate,0,100.8,118.8,I reject a workday of 10 hours. I would like a workday of 8 hours I would like a workday of 8 hours I want a workday of 8 hours,deal,1
69,18,employer,1,118.8,120.8,Can you work 10 hours?,deal,1
69,19,candidate,0,120.8,125.2,I reject 10 hours. I demand a workday of 8 hours,deal,1
69,20,employer,1,129.6,132,Could you do 9 hours instead?,deal,1
69,21,candidate,0,132,136.4,I reject 9 hours. I demand a workday of 8 hours,deal,1
69,22,employer,1,140.8,143.6,We need somebody to work 10 hours,deal,1
69,23,candidate,0,143.6,148,I refuse 10 hours. I demand a workday of 8 hours,deal,1
69,24,employer,1,152.4,154,How about 9 hours?,deal,1
69,25,candidate,0,154,170,I disagree about a workday of 9 hours. I demand a workday of 8 hours I am willing to have a position of project manager,deal,1
69,26,employer,1,170,172,Could you be a programmer?,deal,1
69,27,candidate,0,172,176.4,I refuse programmer position. I want a position of project manager,deal,1
69,28,employer,1,180.8,185.2,Are you sure? I think you would make a great programmer,deal,1
69,29,candidate,0,185.2,190.8,I refuse programmer position. I am willing to have a position of project manager,deal,1
69,30,employer,1,196.4,198.4,How about a team manager?,deal,1
69,31,candidate,0,198.4,203.6,I refuse team manager position. I am expecting a position of project manager,deal,1
69,32,employer,1,208.8,215.2,But you could do more with yourself. I think a programmer would be a great fit,deal,1
69,33,candidate,0,215.2,219.6,I reject programmer position. I want a position of project manager,deal,1
69,34,employer,1,224,226.4,I think programmer would be great,deal,1
70,1,candidate,0,0,7.2,Hello. I would like to discuss the issues of my contract. I want a position of project manager,deal,1
70,2,employer,1,7.2,8.2,yes,deal,1
70,3,candidate,0,8.2,11,"I am expecting a salary of 120,000",deal,1
70,4,employer,1,11,12,yes,deal,1
70,5,candidate,0,12,14.4,I am expecting a company car,deal,1
70,6,employer,1,14.4,15.4,yes,deal,1
70,7,candidate,0,15.4,17.8,I want a fast promotion track,deal,1
70,8,employer,1,17.8,18.8,ok,deal,1
70,9,candidate,0,18.8,21.6,I want a workday of 8 hours,deal,1
70,10,employer,1,21.6,22.6,no,deal,1
70,11,candidate,0,22.6,25.8,I would like a workday of 9 hours,deal,1
70,12,employer,1,25.8,26.8,yes,deal,1
70,13,candidate,0,26.8,29.6,I am expecting a pension of 20%,deal,1
70,14,employer,1,29.6,30.6,yes,deal,1
71,1,candidate,0,0,7.2,Hello. I would like to discuss the issues of my contract. I want a position of project manager,no_deal,0
71,2,employer,1,7.2,15.2,Well I think that's really something you need to work toward. I think Programmer is fair for both of us.,no_deal,0
71,3,candidate,0,15.2,37.6,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I am expecting a salary of 120,000 I want a salary of 120,000",no_deal,0
71,4,employer,1,37.6,46.8,"I'd like to give you that. But my budget only allows 60,000. In a short time I'm sure that can be raised substantially.",no_deal,0
71,5,candidate,0,46.8,58.8,"I refuse 60,000. I am willing to have a salary of 120,000 I want a salary of 120,000",no_deal,0
71,6,employer,1,61.2,68.8,Ok. Let's come back to that. I think 10% on the pension fund may make up for salary differences.,no_deal,0
71,7,candidate,0,68.8,90.4,"I accept a pension of 10%. Now let's talk about how we can agree on other issues. I would like a salary of 120,000 I want a salary of 120,000",no_deal,0
71,8,employer,1,90.4,97.2,Understand I can only offer so much. How does only 10 hours sound for your working hours?,no_deal,0
71,9,candidate,0,97.2,109.2,"I refuse 10 hours. I am expecting a workday of 8 hours I want a salary of 120,000",no_deal,0
71,10,employer,1,109.2,114,"Well if I gave you 8 hours would you accept $60,000 salary?",no_deal,0
71,11,candidate,0,118.8,126.2,"I disagree I am willing to have a salary of 120,000 I would like a salary of 120,000",no_deal,0
71,12,employer,1,126.2,131.8,"Well the more you want, the less I can give you in other areas.",no_deal,0
71,13,candidate,0,131.8,134.6,"I am expecting a salary of 90,000",no_deal,0
71,14,employer,1,134.6,143.4,I have other people I need to interview and if you're not willing to compromise I may have to consider someone else.,no_deal,0
71,15,candidate,0,143.4,147,"I am willing to have a salary of 120,000",no_deal,0
71,16,employer,1,150.6,156.6,"Well unless we can compromise, I think this negotiation is over. You're just too inflexible.",no_deal,0
72,1,candidate,0,0,8.4,Hello. I would like to discuss the issues of my contract. I am willing to have a position of project manager,no_deal,0
72,2,employer,1,8.4,10.8,"Hello, we're looking for programmers now.",no_deal,0
72,3,candidate,0,10.8,21.6,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000",no_deal,0
72,4,employer,1,32.4,36.4,We can pay 60000 with other benefits for this position.,no_deal,0
72,5,candidate,0,36.4,41.6,"I reject a salary of 60,000. I would like a salary of 120,000",no_deal,0
72,6,employer,1,46.8,50,What is the lowest salary you can afford?,no_deal,0
72,7,candidate,0,50,76,"I am willing to have a salary of 90,000. But I must change our previous agreement. I am willing to have a position of project manager I am expecting a salary of 120,000 I want a salary of 120,000",no_deal,0
72,8,employer,1,76,91.6,Ok but not ok. We can or can not pay 120000. Depending on your skills. We can promote you. But prove yourself first. Ok? We can start from 60000 with fast promotion or from 90000 with slow promotion. Ok?,no_deal,0
72,9,candidate,0,107.2,118.8,"I refuse 60,000. I would like a salary of 120,000 I am willing to have a salary of 120,000",no_deal,0
72,10,employer,1,118.8,124.8,We can give 120000. But it's for 10 working hours per day. Is this ok?,no_deal,0
72,11,candidate,0,130.8,138,"I refuse. I am expecting a workday of 8 hours and I am expecting a salary of 90,000",no_deal,0
72,12,employer,1,152.4,154,9 hours and 90000.,no_deal,0
72,13,candidate,0,155.6,164.4,"I disagree with the offer. I am willing to have a workday of 8 hours and I want a salary of 120,000",no_deal,0
72,14,employer,1,182,186.4,Let's talk about promotion. What kind of promotion do you want?,no_deal,0
72,15,candidate,0,186.4,189.2,I would like a fast promotion track,no_deal,0
72,16,employer,1,189.2,192.4,Fast promotion is for 9 working hours ok?,no_deal,0
72,17,candidate,0,195.6,200.4,I reject the previous offer I am expecting a fast promotion track,no_deal,0
72,18,employer,1,200.4,205.6,We can give you fast promotion track without leased car for 90000 salary.,no_deal,0
72,19,candidate,0,216,219.8,I refuse I would like a pension of 20%,no_deal,0
72,20,employer,1,222.6,233,"We will give you 20% pension fund after one year. For the start and for the salary you need, the offer is without a pension fund.",no_deal,0
72,21,candidate,0,233,238.6,I disagree about a pension of 0%. I am expecting a pension of 20%,no_deal,0
72,22,employer,1,244.2,247,We can give you 10% pension fund.,no_deal,0
72,23,candidate,0,247,257.4,"I accept a pension of 10%. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000",no_deal,0
72,24,employer,1,267.8,269.8,We can give 90000 salary.,no_deal,0
72,25,candidate,0,269.8,273.8,"I refuse 90,000. I am expecting a salary of 120,000",no_deal,0
72,26,employer,1,277.8,281.4,Ok 120000 salary with a slow promotion track ok?,no_deal,0
