conversation_id,speaker_id,start_time,end_time,text,outcome,role,is_bc,act_new_offer,act_repeat,act_push,act_comparison,act_allowance,act_end,push_subtype,comp_subtype,n_acts,acts_list
638,1,33.0,41.588,But for everything inside of the house I promise to take nearly it's all nearly done Um Right,sale,seller,False,0,0,0,0,0,1,,,1,end
638,0,34.0,42.588,Okay Yeah that sounds good Um Yeah I think to be fully transparent with you my like what I'm willing to pay is like around 200K I'm also just like generally looking around the area like your house is nice and I do like it but I'm also looking at a few other houses and they actually seem to be around that price So I'm curious like what you're looking for for the house,sale,buyer,False,0,0,0,1,0,1,,comparison_price,2,comparison|end
638,1,35.0,43.588,"Okay Um let me see 1/2 Um So I also know a couple of um um like neighboring houses and their respective price Um I think um what I am willing to maybe start over negotiation it's a price that's around Um So my most ideal price or like the initial listing price it's somewhere around 2 250,000 Um But I do know that um compared to like the other um houses around um it's a little bit higher listing price",sale,seller,False,1,0,1,1,0,0,push_neutral,comparison_price,3,comparison|new_offer|push
638,0,36.0,44.588,Mhm,sale,buyer,True,0,0,0,0,0,0,,,0,none
638,1,37.0,45.588,Um um So I have the price for a couple more um like neighboring homes and I think those are raising the range of like Um to 40 or 2 35 something like that So I think um do you think 2 40 Um It's something that you will be willing to take,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
638,0,38.0,46.588,So my concern is that well 1st 50:40:00 is actually out of my range but looking because I also have I think we have the same,sale,buyer,False,0,0,0,0,0,0,,,0,none
638,1,39.0,47.588,Yeah,sale,seller,True,0,0,0,0,0,0,,,0,none
638,0,40.0,48.588,"process um for the other houses And I believe this house is let's see this house is 18 46 square feet But I'm seeing a house here that is actually slightly larger than this house that sold for around 2 33,000",sale,buyer,False,1,0,0,1,0,1,,comparison_mixed,3,comparison|end|new_offer
638,1,41.0,49.588,Mhm,sale,seller,True,0,0,0,0,0,0,,,0,none
638,0,42.0,50.588,And,sale,buyer,True,0,0,0,0,0,0,,,0,none
638,1,43.0,51.588,Mhm,sale,seller,True,0,0,0,0,0,0,,,0,none
638,0,44.0,52.588,that was like 37 square feet more,sale,buyer,False,0,0,0,1,0,0,,comparison_quality,1,comparison
638,1,45.0,53.588,Yeah,sale,seller,True,0,0,0,0,0,0,,,0,none
638,0,46.0,54.588,Well I feel like to 40 is a little high especially just I guess given my willingness to pay because this house like for me is it's more of an investment I guess And so I'm actually also looking at other options,sale,buyer,False,0,0,0,0,0,0,,,0,none
638,1,47.0,55.588,Okay,sale,seller,True,0,0,0,0,0,0,,,0,none
638,0,48.0,56.588,so I don't have to buy the songs It's like it's not a house that I plan to like actually living,sale,buyer,False,0,0,0,0,0,0,,,0,none
638,1,49.0,57.588,Yeah I think that makes sense Um So another thing is that so I also have um the information about that house and I think they do have a listing price that's like 2 33 ish Um with a little bit more square feet Um But I think regarding like uh like buying a house like the square feet it's not kind of like not the solo um standard for um like this deciding other price just because um we also have a better location and um we have so the the inner declaration we spend tons of money on that Um So I guess um I'm willing to maybe um lower the price for a bit too like um I think it if you have like anything that's kind of like below 2 30 then it's like I'd rather not to sell the house,sale,seller,False,1,1,1,1,0,0,push_neutral,comparison_quality,4,comparison|new_offer|push|repeat_offer
638,0,50.0,58.588,Mhm,sale,buyer,True,0,0,0,0,0,0,,,0,none
638,1,51.0,59.588,um From my perspective So um I'm willing to like um kind of see if we can go anywhere from there like um to start digi something um Maybe 22 32 33 or 2 32 something like that Do you think that's possible,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
638,0,52.0,60.588,Um that is slightly on the that's like definitely on the high end of my spectrum but if it's 2:30 I would be willing to buy it,sale,buyer,False,0,0,0,0,0,0,,,0,none
638,1,53.0,61.588,Um 2 30,sale,seller,False,0,1,0,0,0,0,,,1,repeat_offer
638,0,54.0,62.588,Mhm,sale,buyer,True,0,0,0,0,0,0,,,0,none
638,1,55.0,63.588,Uh Yeah I think that works,sale,seller,False,0,0,0,0,0,1,,,1,end
644,0,0.0,7.8,Hi how are you,sale,buyer,False,0,0,0,0,0,0,,,0,none
644,1,1.0,8.8,then hurry up,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,2.0,9.8,I'm good How would you,sale,buyer,False,0,0,0,0,0,0,,,0,none
644,1,3.0,10.8,doing,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,4.0,11.8,Yeah,sale,buyer,True,0,0,0,0,0,0,,,0,none
644,1,5.0,12.8,pretty well Mhm,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,6.0,13.8,all you're selling this house,sale,buyer,False,0,0,0,0,0,0,,,0,none
644,1,7.0,14.8,I am selling this house I,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,8.0,15.8,Okay,sale,buyer,True,0,0,0,0,0,0,,,0,none
644,1,9.0,16.8,I really do love it but I think it's just time to sell it you know,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,10.0,17.8,"Yeah I've looked around It seems to be the kind of property you're looking for based on what other people are selling around this place I'll be willing to go for something like 223,000 Just looking at the listing number 89 oh 6898 Similar to this Uh I think will be reasonable That one has 100 square feet less and costs about 10,000 less",sale,buyer,False,0,0,1,1,1,0,push_neutral,comparison_quality,3,allowance|comparison|push
644,1,11.0,18.8,"Um yeah I think we're a little bit far off I'd say we definitely do have a lot more square feet which really matters And also not sure when that house was built but this house being built in 1947 and recently redone um definitely looking to sell it for much higher I would say I would start My asking price probably more so around 2:45,000",sale,seller,False,0,0,0,1,0,0,,comparison_mixed,1,comparison
644,0,12.0,19.8,ST 2 45,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
644,1,13.0,20.8,Yes,sale,seller,True,0,0,0,0,0,0,,,0,none
644,0,14.0,21.8,"So this is strange You're you're often listed it as 20 240,000 and nothing more Uh",sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
644,1,15.0,22.8,Well I wouldn't say not I wouldn't say nothing more but,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,16.0,23.8,"Yeah nothing Well no this is this is definitely too too high for me I I couldn't go for that much If if I had If it were an option for me to spend this much money on a house I would buy the 30 probably listed there The one that has 1920 sq ft and would cost six Custom is about $6,000 less",sale,buyer,False,1,0,0,1,0,0,,comparison_quality,2,comparison|new_offer
644,1,17.0,24.8,yeah I mean I'm willing to negotiate obviously but um I think your original offer is too low I mean I think those other houses listed don't really have the features and um everything the other amenities that my house has as compared to those other houses,sale,seller,False,0,0,0,1,0,0,,comparison_quality,1,comparison
644,0,18.0,25.8,"I'm sure I understand However based on what I'm seeing here I don't believe the price above 230,000 some at least in that range would be reasonable for this property It's just there are two houses that are bigger than this and are in the prices I'm describing",sale,buyer,False,1,0,1,0,0,0,push_neutral,,2,new_offer|push
644,1,19.0,26.8,"Yeah No I completely understand what you're saying I would say in terms of bigger I think um my house really is able to utilize the space that we have It's very um an open layout you know everything's newly updated and redone and location is really pretty unbeatable Um would definitely be willing to discuss more like a 238,000 range if you would want to discuss that But I really think my house has things that these other houses don't offer",sale,seller,False,1,0,1,1,0,0,push_neutral,comparison_quality,3,comparison|new_offer|push
644,0,20.0,27.8,Mm Yes That's that's that sounds better However looking at it it says built in 1947 and somewhat worried about having to put in some extra costs in the case we know might discover something that lead paint over there This is a serious issue with all their houses,sale,buyer,False,0,0,0,0,0,0,,,0,none
644,1,21.0,28.8,Yeah I totally hear you I think we've been pretty I've been pretty on it and watching for things that can happy redone A lot of our stuff is recently um redone recently redecorated I know I keep up the house really well with the landscaping and everything so I don't think you should expect to have to make those changes but I completely understand I also think that these other houses listed two are also on the older side if not older than this house Um So that's something to keep in mind to do as well,sale,seller,False,0,0,0,1,0,0,,comparison_price,1,comparison
644,0,22.0,29.8,Mm Mm hmm Yeah But based on what I'm seeing in these houses I really hesitant to to offer any more than the price of the second house The one assisted at 233,sale,buyer,False,1,0,0,1,0,0,,comparison_price,2,comparison|new_offer
644,1,23.0,30.8,Um Yeah I know you mentioned before you said 2 35 but um,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
644,0,24.0,31.8,I don't I don't think I mentioned to 35 No,sale,buyer,False,0,0,0,0,0,0,,,0,none
644,1,25.0,32.8,um joke I either line but but yeah I really think that my house has a lot more going for it than these other houses do I really kept it up while it's a really great place to live Um and in terms of the feet the feet between the second house listed and my house pretty comfortable You're not really going to see much of a difference between 30 around 30 to 30 ft difference But Um I think that I really recently updated stuff all the insides newly redecorated The outside is up the bricks entirely updated on the front so it's gonna look like a newer house is starting to show its age being built in 1947 And I've really kept up with the landscaping and it's really um has a lot of space We have four bedrooms 2.5 baths a rack room split level I'm sure do you remember from seeing it But it's definitely different from all the other houses in the area and provides a lot of different amenities than the other houses do,sale,seller,False,0,0,0,1,0,0,,comparison_quality,1,comparison
644,0,26.0,33.8,"Mm hmm You didn't mention 235,000 Are you willing to go for that price",sale,buyer,False,0,1,0,0,1,0,,,2,allowance|repeat_offer
644,1,27.0,34.8,Yes but I don't think I would go much lower at all I would I would be willing to settle to 35,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,28.0,35.8,Just 35 5 cents Pretty good Although I've I am I really don't feel great about choosing this house above the second property I talked them into and I even though I really like the property that you're booking for sale I I'm not strongly preferred over that one And I mhm I think that there are just these small differences in a more stable price and slightly more room that at this moment unless you're willing to decrease the price you're going for make that often more attractive,sale,buyer,False,0,0,0,0,0,0,,,0,none
644,1,29.0,36.8,Um well I already kinda went down I told you my my real prices when it was 2:45 Um I really think that my house is quite a lot of differences from that second house list of like I mentioned before um as someone who lives in a similar area and I've seen that house I know my house definitely provides a lot of things that this house doesn't So I think that I know What my house's value is so I really wouldn't want to go much lower than 2:35,sale,seller,False,0,0,0,1,0,0,,comparison_price,1,comparison
644,0,30.0,37.8,Yeah I'm not asking you to go much lower than 2:35 am Which I just see if 2 33 years fine by you,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
644,1,31.0,38.8,Um I would settle on 2:34 but I'm not going lower than that,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,32.0,39.8,2 34 Is that your final,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
644,1,33.0,40.8,Yes Fast,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,34.0,41.8,Uh huh,sale,buyer,False,0,0,0,0,0,0,,,0,none
644,1,35.0,42.8,and title,sale,seller,False,0,0,0,0,0,0,,,0,none
644,0,36.0,43.8,2 34 Yes I think four is good by me,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
659,1,0.0,4.05,Thank,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,1.0,5.05,Recording,sale,buyer,False,0,0,0,0,0,0,,,0,none
659,1,2.0,6.05,you Yeah,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,3.0,7.05,Thank you Fine So I'm a buyer Um I I saw the house your listing Uh I really like it,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
659,1,4.0,8.05,Yeah I,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,5.0,9.05,But,sale,buyer,True,0,0,0,0,0,0,,,0,none
659,1,6.0,10.05,think compared to the other ones in this area it's a lot better and I'd like it's a super nice area as well,sale,seller,False,0,0,0,1,0,0,,comparison_price,1,comparison
659,0,7.0,11.05,yeah this area is nice I've been looking into the listings of similar houses and comparing the offers and and stuff and I I'm gonna I'm gonna tight budget so I I'm not sure how far I can go but my starting offer would be uh I would say to 15 Is that too little for you,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
659,1,8.0,12.05,Uh Did you say to 15 or 2 50 Two 50,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
659,0,9.0,13.05,250 That's my starting off We can negotiate from there,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
659,1,10.0,14.05,Okay I mean I think that's I think that's actually fairly reasonable like I didn't expect can,sale,seller,False,0,0,1,0,0,0,push_neutral,,1,push
659,0,11.0,15.05,2 50 No 1515.5,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
659,1,12.0,16.05,oh once wait I'm sorry can you put the number in the chat,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,13.0,17.05,Yeah it's 2 15 So it's 215 Yeah,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
659,1,14.0,18.05,Okay See I was overly optimistic I was like 250,sale,seller,False,0,1,0,0,0,0,,,1,repeat_offer
659,0,15.0,19.05,Not,sale,buyer,True,0,0,0,0,0,0,,,0,none
659,1,16.0,20.05,I didn't think,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,17.0,21.05,that,sale,buyer,False,0,0,0,0,0,0,,,0,none
659,1,18.0,22.05,that's,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,19.0,23.05,rich,sale,buyer,False,0,0,0,0,0,0,,,0,none
659,1,20.0,24.05,how negotiate anymore Um Yeah I definitely wouldn't be able to do that Like in appendix 21 that's considerably smaller The 17 100 square foot one is going for more than that Um,sale,seller,False,0,0,0,1,0,0,,comparison_quality,1,comparison
659,0,21.0,25.05,No it's actually the selling price for the 17 ft one is 2 13 Uh That that is the price they're selling it for So that's actually lower than that That's the reason why I thought that Okay I can I can offer a bit more than that actually I what do you what do you think of 2 to 18,sale,buyer,False,1,0,0,1,0,0,,comparison_price,2,comparison|new_offer
659,1,22.0,26.05,Yeah see I would be thinking more in the lines of like 2 30 compared because if you look at our square footage of the comparable plate ones that lists it's closer to the 1800 square feet Than the,sale,seller,False,1,0,1,1,0,0,push_neutral,comparison_quality,3,comparison|new_offer|push
659,0,23.0,27.05,Mhm,sale,buyer,True,0,0,0,0,0,0,,,0,none
659,1,24.0,28.05,1700,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,25.0,29.05,Yeah,sale,buyer,True,0,0,0,0,0,0,,,0,none
659,1,26.0,30.05,square foot value,sale,seller,False,0,0,0,1,0,0,,comparison_quality,1,comparison
659,0,27.0,31.05,it is a bit smaller than the one It is a bit smaller than the one that's 18 75 square feet And that one is already around 2 30 So,sale,buyer,False,0,1,0,1,0,0,,comparison_quality,2,comparison|repeat_offer
659,1,28.0,32.05,Okay,sale,seller,True,0,0,0,0,0,0,,,0,none
659,0,29.0,33.05,I would I I think that actually that's a bit much to us Do you would you be fine with 2 24,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
659,1,30.0,34.05,Yeah like I wouldn't be able to do that and I don't quite understand your comparison because trying to compare it to the 17 1 like,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,31.0,35.05,No,sale,buyer,True,0,0,0,0,0,0,,,0,none
659,1,32.0,36.05,the,sale,seller,True,0,0,0,0,0,0,,,0,none
659,0,33.0,37.05,I'm,sale,buyer,True,0,0,0,0,0,0,,,0,none
659,1,34.0,38.05,seventh,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,35.0,39.05,looking at the I'm looking at the oh sorry yeah I'm looking at the 1875 Okay Well that your logic makes sense Sorry I was I was I was mixing the square feet for the 1st and 2nd 1 Well I think given that your house is slightly smaller than the one that I've been looking at Uh I think 22 30 maybe a bit too high What do you think about 2:28,sale,buyer,False,0,0,0,1,0,0,,comparison_quality,1,comparison
659,1,36.0,40.05,I think for me that's moving in the right direction Um I really think to 30 is quite fair Um I'm not sure if like where this hypothetical location is but this is insanely cheap for like purchasing a home because,sale,seller,False,0,0,1,0,0,0,push_neutral,,1,push
659,0,37.0,41.05,I know,sale,buyer,False,0,0,0,0,0,0,,,0,none
659,1,38.0,42.05,I was,sale,seller,False,0,0,0,0,0,0,,,0,none
659,0,39.0,43.05,I've been comparing it to to to to the houses around right And trying to see the size Yeah the price wise I think it is uh it is a great house and the price is not insane but I'm just trying to budget and I unfortunately don't have too much money to spend but I think your offer is fair I think to uh 30 is quite fair Uh So I think we can settle on that,sale,buyer,False,0,0,1,0,0,0,push_constraint,,1,push
66,1,0.0,2.634,Hey,sale,seller,True,0,0,0,0,0,0,,,0,none
66,0,1.0,3.634,"Hi Um so I'd like to buy the house for 220,000 I",sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
66,1,2.0,4.634,feel like that is a very low offer for what this house is,sale,seller,False,0,0,0,0,0,0,,,0,none
66,0,3.0,5.634,Mhm Yeah I definitely saw some other houses in the area that you know we're priced similarly Obviously I'm really interested in this house but um I think it's a little bit overpriced like I have some flexibility but I want to stay as close to that number as possible,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
66,1,4.0,6.634,"I hear what you're saying Um But that is a full $20,000 less than my asking price Um I would love if you could meet me closer to the middle In the $230,000 range",sale,seller,False,1,0,1,0,0,0,push_neutral,,2,new_offer|push
66,0,5.0,7.634,Yeah I mean I can definitely go up a little Um Do you think that like closer to two You know 25 or you know to 26 would be possible I feel like,sale,buyer,False,0,0,1,0,0,0,push_neutral,,1,push
66,1,6.0,8.634,you know this is a great house Um 2 28 sounds a little more fair to me it's still significantly lower than some of these other houses in this area which are in my opinion not quite as nice as my house Uh So I think to 28 sounds like a good deal for what I'm offering,sale,seller,False,1,0,1,1,0,1,push_neutral,comparison_price,4,comparison|end|new_offer|push
66,0,7.0,9.634,Yeah Mm Um Would you go to like 2 27 50 Meet me in the middle,sale,buyer,False,1,0,1,0,0,0,push_neutral,,2,new_offer|push
66,1,8.0,10.634,I could No I I really think to 28 is the lowest I can go on this We have four whole bedrooms a rec room It is a beautiful 1800 square feet hardwood floors multiple fireplaces Um,sale,seller,False,0,0,0,1,0,0,,comparison_quality,1,comparison
66,0,9.0,11.634,Alright 2 28 It is,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
663,0,0.0,10.07,All right Um I'm the buyer So I guess I'm the one who has to start Right,sale,buyer,False,0,0,0,0,0,0,,,0,none
663,1,1.0,11.07,Yes Go for it Nice to meet you buyer,sale,seller,False,0,0,0,0,0,0,,,0,none
663,0,2.0,12.07,Nice to meet you seller,sale,buyer,False,0,0,0,0,0,0,,,0,none
663,1,3.0,13.07,Yeah,sale,seller,True,0,0,0,0,0,0,,,0,none
663,0,4.0,14.07,Um Yeah so basically I'm interested in this house that you have for sale However I also have been negotiating with I don't know if you have access to appendix two but there's a neighboring house that's quite similar that I've been talking to a cellar with and um I prefer your house but I prefer the other selling price which is significantly lower Um And so I would like to talk to you about um negotiating this price down a little bit,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
663,1,5.0,15.07,absolutely So um I'm so glad you're looking in our neighborhood It's wonderful I think you're gonna enjoy it just as much as my family And I have so I'm glad you're glad you're shopping around and that you're interested in this in the home So as you know um there's some really wonderful wonderful amenities in this home So I'm glad it's caught your eye Um what what is the offer that you have Yeah,sale,seller,False,0,0,0,0,0,0,,,0,none
663,0,6.0,16.07,Yeah so I have um You do have Appendix two Right,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
663,1,7.0,17.07,Yes,sale,seller,True,0,0,0,0,0,0,,,0,none
663,0,8.0,18.07,Great I'm glad So listing number (890 689 8 um Is the selling price is 2 13 300 Um And that is that is what I'm in negotiation with with the seller of that home It is of course smaller square footage which is why I do prefer your house But if you look at this appendix the price you're asking for is not quite reasonable for the square footage that you actually are offering And so I would propose lowering it a bit to match what's really in your neighborhood more accurately,sale,buyer,False,1,0,1,1,0,0,push_neutral,comparison_price,3,comparison|new_offer|push
663,1,9.0,19.07,Got it And what is the number that you have in mind,sale,seller,False,0,0,0,0,0,0,,,0,none
663,0,10.0,20.07,"Well I think because the 7 15 square footage for the selling price 213,000 is really what I'm considering right now and then your square footage is a bit larger I would first propose I'd say I think around 215,000 would be fair",sale,buyer,False,1,1,1,1,0,0,push_neutral,comparison_price,4,comparison|new_offer|push|repeat_offer
663,1,11.0,21.07,Got it Well thank you so much for providing an offer I I understand the discrepancy in the price where but I'd like to call your attention of course to the fact that we're not just talking about square feet There's really so many other amenities that have comprised this asking price as well of course is um that the market is just continuing to go up And so while um you know we're looking at most recent selling prices from other comparable homes in the neighborhood to to reach this asking price And so um I know there's options on the market for a little closer to that figure you're describing but um it's a you know my my family's perspective that the home is In a class of its own And so we're really not looking at that to 13 as a basis of comparison based off the larger square footage So you'll note from the the other homes listed here that um for example this this middle listing there um suggests that as we creep into the into the 1800 square feet we're really looking at a higher a higher selling point So I wouldn't really feel comfortable using that to 13 number as a baseline given that the square footage um is on on the higher side of what's on the market there Um and so that's why We're going with the asking price of 2:40 It's the square footage and also the newer amenities And our hope is that you know save save you the expense of having to do a renovation um when you purchase we really wanted to be to be turnkey for the new buyer,sale,seller,False,0,0,1,1,0,0,push_neutral,comparison_mixed,2,comparison|push
663,0,12.0,22.07,"Yeah I totally understand that That's why I was pitching 216 215 216,000 range because obviously it is a bigger square footage Um and also I I do have to point out that the other houses in the neighborhood really do have quite similar characteristics And um There are $240,000 asking price is Almost $15,000 higher than another another home on in this appendix that is a higher square footage than you're offering So it is quite honestly I don't see where that number is coming from Um I don't understand how you've gotten at 240,000 and I just wonder if you'd be able to lower it just a little bit because I do prefer your home Um but I do have other options",sale,buyer,False,1,1,0,1,0,0,,comparison_price,3,comparison|new_offer|repeat_offer
663,1,13.0,23.07,Yeah I understand Um I do I mean I think our our understanding of what just a little bit is is quite quite different um right now with the but you know the differential between 2 13 and 2 15 is really just a couple more dollars per square feet Um and it's just not not in the ballpark Um I think it's just really A different a different ball game at that point And so um we're really not looking to consider anything under about 235 is probably the lowest I could go Yeah,sale,seller,False,1,1,0,1,0,0,,comparison_mixed,3,comparison|new_offer|repeat_offer
663,0,14.0,24.07,"I hear that I do wonder though if we look at listing 89,047-5 That is selling much lower than um 235,000 And it's a larger home and it has all of the same amenities and things like that",sale,buyer,False,0,1,0,1,0,0,,comparison_quality,2,comparison|repeat_offer
663,1,15.0,25.07,Yeah that's definitely a great offer as well I think that you know if I were looking in the neighborhood to that one would have caught my eye as well um And that's really much much closer to what we're looking for Um I mean I think you have many great options ahead of you so you you can't really go wrong um and you know I wouldn't I wouldn't wouldn't begrudge you for choosing for many of these options So but if if if it is um my home that you are looking at I would encourage encourage something a bit more more in line with what you're seeing listed for that 7 to 5 number I put I put my home really on par on par with them The reason why our asking price is a bit higher at 2 40 is just because of the nature of the finishings But I understand it's totally personal taste and so um you know that's that's something to consider as well Um And if you'd like to return another offer that's a bit more in line with what our neighbors at 75 are asking for and what our listing prices I'd be happy to consider something a bit more in that zone,sale,seller,False,0,1,1,1,0,0,push_neutral,comparison_price,3,comparison|push|repeat_offer
663,0,16.0,26.07,Right How about I mean I really do I really I want to say I like your trimmings It's not just personal taste You've done an excellent job with the renovations Let me be clear Um,sale,buyer,False,0,0,0,0,0,1,,,1,end
663,1,17.0,27.07,Mhm,sale,seller,True,0,0,0,0,0,0,,,0,none
663,0,18.0,28.07,"But I do I do have this potential contract for significantly less money and of course like I would like to save the money if possible and so as much as I want your house Um and I'd much rather get money over to you and your family as opposed to this other house I don't I don't know that I love the people I'm negotiating with as much Um But I still I have been looking at this lower price range a bit and so I I'm willing to go a bit higher I don't know if I can go all the way up to $233,000 But How would about $222,000 sound",sale,buyer,False,1,0,0,1,0,0,,comparison_price,2,comparison|new_offer
663,1,19.0,29.07,I appreciate you moving in that direction But that is that is still far too low for us I'm really not able to consider that I'm sorry Mhm,sale,seller,False,0,0,0,0,0,0,,,0,none
663,0,20.0,30.07,What's the lowest you would take,sale,buyer,False,0,0,0,0,0,0,,,0,none
663,1,21.0,31.07,Um We're going to need to see something in in the realm of of of 2:33 I'm open to another offer but that's that's really aware At the,sale,seller,False,0,0,0,0,0,0,,,0,none
663,0,22.0,32.07,I,sale,buyer,True,0,0,0,0,0,0,,,0,none
663,1,23.0,33.07,level,sale,seller,False,0,0,0,0,0,0,,,0,none
663,0,24.0,34.07,could do to 30,sale,buyer,False,0,0,0,0,0,0,,,0,none
663,1,25.0,35.07,Okay 2 30 Great that's sounding good Um I think we're we're moving into a good place Um Okay but offer I would like to suggest is to 31 500,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
663,0,26.0,36.07,I can do 231 but that's it,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
663,1,27.0,37.07,231 You have yourself a deal Let's get you in that house,sale,seller,False,0,1,0,0,0,1,,,2,end|repeat_offer
664,0,0.0,6.805,Okay we'll do It works Thank you so much,sale,buyer,False,0,0,0,0,0,0,,,0,none
664,1,1.0,7.805,Thank you,sale,seller,False,0,0,0,0,0,0,,,0,none
664,0,2.0,8.805,Okay so,sale,buyer,False,0,0,0,0,0,0,,,0,none
664,1,3.0,9.805,Okay,sale,seller,True,0,0,0,0,0,0,,,0,none
664,0,4.0,10.805,mhm,sale,buyer,True,0,0,0,0,0,0,,,0,none
664,1,5.0,11.805,Cool,sale,seller,False,0,0,0,0,0,0,,,0,none
664,0,6.0,12.805,I am very much interested in this house It has a lot of great amenities that I think fit what I am looking for Ah,sale,buyer,False,0,0,0,0,0,0,,,0,none
664,1,7.0,13.805,Mhm,sale,seller,True,0,0,0,0,0,0,,,0,none
664,0,8.0,14.805,So I was doing some research on other houses in,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
664,1,9.0,15.805,All right,sale,seller,False,0,0,0,0,0,0,,,0,none
664,0,10.0,16.805,the area and and what those have been selling for because I think that's a good gauge,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
664,1,11.0,17.805,Mhm,sale,seller,True,0,0,0,0,0,0,,,0,none
664,0,12.0,18.805,good price for the house And so um your current offer is reminding me again what is your your selling price,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
664,1,13.0,19.805,"Here $240,000",sale,seller,False,1,0,0,0,0,0,,,1,new_offer
664,0,14.0,20.805,240 Okay So based on what I saw for the other houses that were approximately a similar size,sale,buyer,False,0,1,0,1,0,0,,comparison_quality,2,comparison|repeat_offer
664,1,15.0,21.805,Mhm,sale,seller,True,0,0,0,0,0,0,,,0,none
664,0,16.0,22.805,they in the last few years they've sold for less than that So I definitely,sale,buyer,False,0,0,0,1,0,1,,comparison_price,2,comparison|end
664,1,17.0,23.805,Mhm,sale,seller,True,0,0,0,0,0,0,,,0,none
664,0,18.0,24.805,would like to negotiate,sale,buyer,False,0,0,0,0,0,0,,,0,none
664,1,19.0,25.805,Mhm,sale,seller,True,0,0,0,0,0,0,,,0,none
664,0,20.0,26.805,a lower price for the house,sale,buyer,False,0,0,0,0,0,0,,,0,none
664,1,21.0,27.805,Yeah Yeah,sale,seller,False,0,0,0,0,0,0,,,0,none
664,0,22.0,28.805,"Um So I wanted to negotiate About like 220,000",sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
664,1,23.0,29.805,"120,000 Um I'm afraid like if you look at the other houses first of all there hasn't been a house that has been sold um in a couple of weeks So I mean we're uh Yeah so if you really want a house here I don't think if you look at maybe the square feet of the second house on the list on appendix two It was 233,000 We're basically the same house And right now I feel like um I can charge a little more than that Especially because we have like a little less square feet but we do have a lot of the amenities available so I'm afraid I can't go that loan Um That will be a deal breaker",sale,seller,False,1,0,1,1,0,1,push_constraint,comparison_mixed,4,comparison|end|new_offer|push
664,0,24.0,30.805,"Okay understandable Um with the other house that sold for the for the 233,000 though it was slightly bigger So um",sale,buyer,False,0,1,0,1,0,1,,comparison_price,3,comparison|end|repeat_offer
664,1,25.0,31.805,Yeah,sale,seller,True,0,0,0,0,0,0,,,0,none
664,0,26.0,32.805,I,sale,buyer,True,0,0,0,0,0,0,,,0,none
664,1,27.0,33.805,30ft,sale,seller,False,0,0,0,0,0,0,,,0,none
664,0,28.0,34.805,don't,sale,buyer,False,0,0,0,0,0,0,,,0,none
664,1,29.0,35.805,isn't that big So I and,sale,seller,False,0,0,0,0,0,0,,,0,none
664,0,30.0,36.805,I'm,sale,buyer,True,0,0,0,0,0,0,,,0,none
664,1,31.0,37.805,also,sale,seller,False,0,0,0,0,0,0,,,0,none
664,0,32.0,38.805,in thirties,sale,buyer,False,0,0,0,0,0,0,,,0,none
